B1,B2,B3,B4,B5,B6,B7,Class
725,943,1512,2012,3078,4164,3291,0
353,516,839,881,1928,1096,621,0
350,505,830,879,1889,1093,622,0
338,498,822,890,1831,1083,617,0
326,492,830,902,1784,1078,614,0
314,489,819,878,1787,1104,636,0
355,522,843,923,1680,1086,634,0
791,997,1534,2002,3043,4167,3323,0
719,943,1541,2078,3126,4216,3340,0
314,489,819,878,1787,1104,636,0
765,994,1604,2137,3153,4055,3239,0
765,966,1472,1949,3070,3825,3093,0
355,522,843,923,1680,1086,634,0
368,517,869,946,1868,1106,624,0
301,449,786,801,1985,1061,586,0
305,466,788,840,1840,1065,606,0
323,504,830,906,1776,1098,622,0
261,426,789,851,1822,1077,612,0
279,459,780,835,1802,1070,612,0
279,459,780,835,1802,1070,612,0
261,426,789,851,1822,1077,612,0
628,765,1141,1307,2076,1883,1373,0
974,1169,1784,2332,3326,4184,3506,0
940,1122,1605,2021,2788,3159,2610,0
734,867,1209,1405,2151,2006,1475,0
922,1088,1518,1943,2980,3849,3057,0
428,585,907,984,1933,1174,679,0
424,588,911,982,1910,1157,658,0
864,1009,1349,1553,2196,2185,1619,0
387,529,864,928,1915,1123,649,0
879,1020,1394,1811,2904,3773,2839,0
912,1076,1535,2010,3024,3824,2965,0
937,1099,1570,1937,2719,3280,2605,0
412,556,874,930,1927,1226,760,0
250,339,593,486,2354,942,469,0
274,365,622,526,2148,974,535,0
294,381,655,547,2274,1065,561,0
279,386,678,551,2723,1115,550,0
863,1000,1384,1812,2892,3696,2735,0
902,1046,1447,1839,2838,3641,2774,0
849,983,1357,1772,2887,3701,2743,0
437,534,755,854,1130,945,637,0
433,530,753,864,1139,961,653,0
861,1002,1355,1753,2879,3663,2652,0
231,338,646,513,2773,1081,524,0
257,359,652,535,2335,1081,580,0
233,324,583,487,2127,962,527,0
816,958,1303,1697,2825,3604,2594,0
830,969,1318,1704,2963,3541,2513,0
220,316,552,463,2397,930,454,0
686,852,1260,1516,2029,2016,1370,0
432,541,752,854,1152,935,630,0
637,798,1173,1438,1950,1999,1444,0
444,545,757,876,1169,967,645,0
445,551,766,873,1170,955,652,0
455,540,759,896,1181,986,641,0
992,1191,1559,1811,2366,2572,2080,0
760,895,1195,1376,1927,2024,1503,0
585,750,1160,1442,1949,2066,1538,0
856,1011,1399,1823,3127,3691,2651,0
840,994,1373,1804,2997,3676,2633,0
776,908,1224,1443,2025,2022,1562,0
882,1038,1421,1837,3086,3735,2709,0
901,1112,1652,2044,2658,2782,2282,0
871,1012,1406,1825,3018,3731,2709,0
903,1106,1562,1899,2517,2872,2274,0
793,939,1249,1511,2232,2436,1792,0
875,1034,1403,1817,3035,3678,2689,0
885,1040,1409,1815,2978,3662,2715,0
888,1045,1435,1870,3074,3782,2742,0
874,1035,1419,1873,3068,3684,2708,0
761,958,1360,1639,2283,2820,2330,0
285,399,662,633,1837,964,538,0
264,386,663,635,1926,993,549,0
864,1033,1422,1875,3129,3779,2729,0
833,967,1331,1734,2938,3673,2652,0
280,386,674,603,2227,1095,594,0
868,1027,1444,1904,3128,3771,2725,0
829,969,1329,1734,2953,3734,2673,0
816,951,1285,1661,2895,3658,2618,0
838,995,1369,1793,3053,3720,2655,0
857,1020,1394,1832,3072,3787,2733,0
817,956,1300,1698,2985,3631,2571,0
271,386,659,614,1990,945,532,0
271,402,660,627,1727,831,481,0
273,378,669,593,2185,1051,569,0
273,386,666,603,2127,1104,609,0
282,402,670,618,1861,1008,561,0
632,811,1153,1366,1805,1616,1118,0
751,917,1254,1465,1941,1834,1311,0
267,381,652,589,2071,983,539,0
426,634,958,1108,1509,1146,699,0
457,647,967,1121,1529,1163,698,0
449,642,962,1106,1505,1150,701,0
816,991,1351,1654,2317,2326,1688,0
626,754,995,1071,1355,1232,813,0
446,643,961,1102,1494,1191,745,0
291,411,674,624,2021,1133,646,0
291,406,665,630,1773,903,517,0
752,886,1239,1478,2001,1970,1417,0
431,624,947,1098,1511,1117,670,0
603,731,970,1024,1298,1160,764,0
443,631,953,1107,1507,1122,679,0
259,381,633,583,1951,937,517,0
658,816,1155,1359,1760,1565,1086,0
729,881,1269,1515,1920,1761,1294,0
819,977,1351,1609,2110,2158,1574,0
724,875,1202,1416,2036,1824,1298,0
832,985,1347,1620,2151,2223,1630,0
580,755,1103,1298,1705,1558,1019,0
329,411,669,578,2196,1012,544,0
340,426,668,585,2325,1085,582,0
339,415,671,591,2284,1048,570,0
965,1160,1644,1965,2676,2773,2052,0
326,411,647,566,2101,1004,540,0
635,787,1142,1332,1957,1721,1144,0
936,1102,1516,1771,2304,2254,1628,0
753,934,1380,1618,2118,2007,1373,0
648,820,1229,1445,1935,1834,1232,0
675,841,1210,1424,1917,1769,1183,0
311,399,663,567,2291,1008,522,0
311,400,677,565,2527,1041,537,0
324,409,694,587,2473,1092,585,0
341,417,695,606,2330,1085,590,0
350,483,786,811,1751,1009,640,0
372,523,799,848,1633,1027,637,0
286,374,611,516,2403,1034,518,0
294,375,637,521,2610,1052,513,0
303,392,671,551,2605,1088,544,0
298,394,653,550,2515,1052,533,0
297,384,621,529,2466,1011,515,0
582,754,1046,1201,1674,1775,1272,0
287,366,608,510,2551,1031,504,0
292,370,618,514,2565,1051,518,0
297,374,631,528,2631,1064,522,0
500,676,968,1116,1531,1282,851,0
756,967,1305,1417,1763,1551,1089,0
770,980,1327,1446,1808,1593,1116,0
766,978,1311,1438,1790,1588,1132,0
769,986,1323,1443,1794,1606,1147,0
490,657,951,970,1363,830,511,0
563,724,982,1023,1351,1092,719,0
499,651,946,957,1238,829,540,0
331,504,808,837,1735,1093,665,0
487,645,957,972,1380,825,499,0
464,620,925,940,1315,705,443,0
374,557,851,934,1653,1079,656,0
475,637,935,951,1268,826,521,0
354,531,834,895,1632,1114,698,0
327,488,780,801,1752,1066,634,0
448,579,835,942,1883,1900,1410,0
503,617,862,991,1852,1932,1449,0
492,605,906,1217,2115,3399,2640,0
550,663,943,1238,2127,3274,2592,0
560,661,882,1089,1894,2978,2274,0
507,642,981,1425,2354,3682,2895,0
222,352,634,714,2119,2209,1335,0
217,342,631,685,2194,2126,1256,0
576,692,1011,1425,2265,3643,2960,0
583,689,955,1219,2011,2926,2253,0
210,342,634,706,2111,2176,1291,0
230,348,628,692,2181,2187,1289,0
244,376,660,802,2103,2407,1462,0
228,361,653,792,2033,2407,1445,0
189,331,618,682,2155,2131,1262,0
215,342,639,689,2178,2132,1294,0
227,367,652,771,2095,2303,1402,0
214,354,650,771,2105,2311,1398,0
358,513,746,847,1279,848,511,0
222,356,640,753,2073,2285,1365,0
229,366,649,765,2107,2344,1420,0
371,518,760,868,1287,857,524,0
387,540,780,895,1317,901,541,0
252,384,670,807,2158,2482,1516,0
868,1054,1490,1930,2898,3842,3199,0
940,1131,1597,2016,2787,3579,3041,0
382,536,787,897,1359,923,550,0
378,524,784,883,1339,889,535,0
381,539,778,888,1303,878,521,0
943,1109,1559,1967,2744,3574,3039,0
722,925,1342,1538,2199,2023,1304,0
917,1108,1577,1984,2817,3636,3021,0
235,364,646,750,2106,2301,1417,0
921,1089,1526,1927,2720,3593,3014,0
986,1174,1665,2101,2973,3832,3274,0
952,1118,1592,1987,2739,3631,3117,0
705,908,1312,1480,2083,1871,1225,0
925,1091,1541,1937,2691,3544,3020,0
594,684,945,1027,2069,1780,1222,0
916,1094,1654,2071,2795,3691,3267,0
887,1081,1624,2035,2831,3755,3275,0
937,1093,1552,1944,2661,3451,2937,0
908,1077,1581,1976,2670,3520,3031,0
543,655,928,1008,2017,1706,1143,0
355,479,763,740,2099,1454,972,0
482,566,812,779,2145,1456,900,0
430,530,771,754,2010,1472,988,0
478,569,796,752,2099,1416,924,0
262,363,622,677,2155,2223,1311,0
611,757,1036,1057,1351,1184,710,0
591,725,998,1015,1372,1145,666,0
588,718,1002,1030,1394,1173,679,0
565,633,884,862,2211,1598,1013,0
250,355,615,679,2136,2243,1355,0
562,694,973,993,1361,1100,623,0
574,704,988,994,1410,1041,574,0
259,356,595,656,2142,2264,1372,0
261,365,601,659,2139,2203,1289,0
381,507,760,861,1492,921,544,0
353,498,752,824,1548,875,497,0
354,493,750,833,1535,869,494,0
360,494,753,844,1530,892,517,0
592,737,1016,1056,1356,1176,695,0
380,513,773,849,1566,1020,612,0
265,358,608,667,2130,2258,1333,0
258,356,616,668,2167,2195,1293,0
442,534,772,754,2249,1341,832,0
351,492,747,788,1734,976,562,0
331,473,745,809,1605,938,544,0
312,449,737,796,1625,908,524,0
432,518,745,686,2359,1302,791,0
340,478,746,806,1511,883,523,0
346,492,748,824,1478,890,535,0
384,530,771,870,1205,824,503,0
233,343,576,500,2145,1020,551,0
238,346,578,509,2129,1060,583,0
236,341,568,503,2127,1014,550,0
374,525,768,865,1214,833,510,0
239,339,568,504,2086,1079,596,0
379,531,772,873,1196,829,504,0
231,337,570,498,2136,1056,570,0
387,541,780,887,1240,856,520,0
385,534,779,889,1262,878,535,0
232,341,569,501,2138,1056,574,0
229,335,568,491,2256,1009,527,0
228,340,576,493,2182,1033,550,0
379,534,775,883,1258,879,534,0
148,232,461,382,2299,918,457,0
217,322,610,554,2174,1115,655,0
160,254,535,433,2638,1013,532,0
144,227,466,391,2352,926,470,0
156,238,499,412,2301,971,533,0
167,276,534,458,2441,997,527,0
184,281,544,476,2148,1017,576,0
139,231,474,397,2369,923,469,0
246,343,584,490,2192,941,480,0
226,323,567,462,2306,873,410,0
228,330,575,484,2223,881,420,0
273,371,618,526,2123,1038,564,0
243,334,585,497,2205,878,418,0
225,334,570,480,2151,849,406,0
279,376,603,522,2249,1022,546,0
256,360,590,503,2295,969,493,0
482,579,823,952,1434,1007,601,0
481,598,850,981,1423,1020,619,0
458,567,815,939,1417,1011,615,0
446,572,828,967,1442,1031,610,0
463,574,816,950,1466,1010,606,0
466,583,804,918,1489,975,573,0
259,368,604,559,1851,882,466,0
507,616,861,1010,1454,1043,619,0
489,598,850,998,1458,1034,617,0
475,591,823,937,1443,975,582,0
240,360,593,524,1981,884,450,0
473,577,827,952,1480,1014,606,0
468,576,820,942,1458,945,552,0
496,610,856,975,1447,1002,602,0
302,425,652,649,1623,809,440,0
285,410,634,620,1709,861,474,0
271,394,618,598,1736,827,448,0
322,458,697,707,1541,847,496,0
421,531,711,784,1067,887,637,0
424,529,722,797,1068,887,634,0
441,537,747,825,1086,895,637,0
461,565,789,883,1150,915,627,0
462,583,798,891,1170,917,628,0
435,547,721,790,1074,895,643,0
437,543,724,790,1048,890,640,0
431,551,745,823,1083,890,638,0
464,572,799,906,1185,933,635,0
429,580,852,968,1468,980,552,0
420,559,858,974,1506,931,508,0
415,556,845,952,1474,961,537,0
453,564,779,875,1143,920,637,0
437,581,867,983,1529,923,504,0
445,588,870,988,1489,968,550,0
433,573,850,958,1537,944,517,0
399,554,806,906,1309,861,518,0
398,550,798,890,1298,853,515,0
407,560,817,918,1327,871,519,0
398,549,803,898,1297,845,513,0
390,549,796,883,1278,849,518,0
407,558,813,911,1321,870,516,0
312,418,662,656,1805,863,448,0
356,461,702,725,1637,888,489,0
250,343,583,511,2186,863,409,0
271,375,624,583,2026,864,428,0
347,459,703,732,1593,876,485,0
336,447,676,694,1759,860,453,0
359,459,714,737,1706,902,473,0
345,460,703,728,1647,898,489,0
246,346,579,501,2152,864,413,0
294,394,623,596,1949,867,427,0
263,369,616,532,2130,1003,545,0
273,362,611,519,2284,1002,524,0
255,355,599,503,2424,981,496,0
272,370,613,526,2199,998,535,0
278,375,622,533,2189,1026,552,0
264,373,612,526,2267,987,520,0
284,373,626,541,2086,1012,560,0
283,376,621,538,2086,1025,561,0
285,383,636,551,2067,1033,575,0
380,486,714,760,1530,910,516,0
359,471,710,756,1587,901,498,0
363,473,696,722,1589,892,500,0
345,462,696,723,1680,893,481,0
331,445,696,728,1679,886,476,0
353,453,681,705,1677,892,484,0
413,558,827,912,1446,921,543,0
432,584,853,952,1407,930,549,0
407,539,813,891,1441,904,528,0
452,593,851,955,1411,938,560,0
443,598,870,974,1424,947,558,0
402,541,788,864,1445,910,539,0
346,467,699,717,1555,829,471,0
357,474,715,742,1508,835,472,0
315,422,671,641,1845,847,447,0
346,469,704,698,1684,856,468,0
348,466,711,714,1747,850,444,0
306,403,665,631,1921,847,430,0
381,501,772,809,1674,883,470,0
319,434,662,664,1796,837,428,0
391,502,754,782,1709,866,460,0
312,413,646,635,1771,840,439,0
399,509,751,776,1602,860,471,0
402,511,756,797,1617,879,478,0
394,502,735,757,1633,867,472,0
287,387,611,587,1901,843,423,0
296,402,640,622,1868,860,447,0
313,415,643,643,1734,847,449,0
309,413,660,665,1813,869,455,0
279,390,621,595,1838,837,433,0
278,383,627,602,1909,840,424,0
476,609,849,929,1416,901,514,0
488,624,873,968,1457,937,532,0
467,602,857,937,1442,904,517,0
443,576,819,896,1407,875,504,0
282,390,628,604,1744,854,457,0
307,416,631,623,1641,836,465,0
323,433,647,655,1525,840,485,0
308,417,630,631,1518,828,488,0
324,443,677,694,1538,867,497,0
281,388,645,608,1884,876,457,0
278,376,605,568,1775,818,436,0
301,408,638,625,1704,850,465,0
555,715,1010,1029,1272,1084,643,0
556,710,1008,1024,1288,1065,630,0
568,722,1016,1062,1332,1101,654,0
297,400,622,606,1748,845,451,0
263,369,608,549,2073,880,438,0
270,383,621,567,1965,864,438,0
303,416,637,633,1727,853,462,0
224,325,558,474,2208,849,401,0
434,561,779,836,1275,841,502,0
440,567,783,855,1341,895,538,0
560,710,1006,1051,1343,1112,664,0
553,699,1002,1041,1338,1103,652,0
258,354,581,516,2081,845,417,0
251,353,575,514,2044,841,409,0
551,702,998,1051,1352,1140,686,0
267,356,593,547,2016,841,412,0
216,321,547,455,2197,827,395,0
273,370,597,547,2024,852,419,0
444,559,773,846,1313,897,545,0
427,557,765,835,1267,863,521,0
383,526,773,842,1198,827,534,0
434,558,768,842,1316,884,538,0
445,561,774,850,1265,891,548,0
407,586,966,1128,1580,1577,1001,0
388,547,857,1081,1655,1609,923,0
385,541,800,877,1239,823,518,0
574,770,1220,1355,1899,1882,1421,0
650,849,1325,1546,1939,2032,1401,0
636,815,1230,1410,1734,1770,1140,0
701,871,1307,1529,1965,1815,1205,0
648,830,1220,1433,1915,2033,1415,0
193,322,596,567,1864,1120,660,0
174,298,560,529,1919,1102,623,0
213,347,604,601,1821,1114,652,0
181,305,592,538,2595,1054,543,0
648,837,1189,1343,1746,1321,1017,0
610,768,1129,1289,1682,1680,1058,0
203,331,596,576,1862,1124,665,0
201,324,607,575,1921,1074,624,0
175,295,548,515,1884,1109,641,0
179,303,605,537,2566,1044,552,0
648,793,1169,1441,1939,1910,1243,0
204,309,560,531,1822,1134,671,0
191,295,541,518,1752,1083,649,0
217,342,608,597,1853,1117,656,0
201,318,608,568,2265,1089,596,0
173,278,525,492,1850,1000,585,0
165,272,551,481,2434,966,498,0
554,706,1033,1325,1884,1774,1332,0
206,340,615,585,1955,1083,623,0
216,327,576,568,1796,1141,673,0
238,342,589,589,1758,1089,661,0
197,307,601,543,2398,1063,578,0
211,312,579,548,1861,1151,679,0
190,287,566,506,2197,1022,565,0
269,365,587,527,2007,770,382,0
243,337,565,458,2385,894,416,0
265,360,607,497,2388,970,470,0
278,381,615,555,2014,775,382,0
267,364,612,509,2461,962,462,0
283,386,573,521,1951,792,384,0
258,354,586,476,2384,911,426,0
297,390,651,559,2271,1038,532,0
294,389,638,545,2275,910,467,0
241,342,568,491,2370,870,428,0
198,325,601,575,1847,1134,670,0
185,309,575,542,1877,1067,608,0
189,307,562,529,1929,1028,590,0
200,335,607,592,1828,1151,691,0
206,339,615,598,1819,1137,678,0
673,868,1254,1377,1653,1600,1077,0
192,317,591,566,1819,1077,633,0
160,287,549,509,1910,987,554,0
164,282,568,508,2253,1016,549,0
814,1014,1424,1585,1882,1880,1319,0
839,1010,1371,1498,1771,1774,1201,0
763,941,1332,1509,1868,2014,1468,0
671,824,1170,1422,1947,2097,1445,0
657,829,1187,1412,1762,1816,1204,0
628,817,1216,1484,1890,2021,1383,0
289,377,621,526,2274,949,475,0
274,367,597,503,2281,933,457,0
265,354,583,483,2312,921,443,0
251,347,572,473,2296,898,432,0
249,347,568,470,2317,908,431,0
288,379,634,541,2342,1013,519,0
261,353,580,479,2340,905,439,0
261,350,584,496,2311,921,444,0
306,397,663,584,2171,967,493,0
258,352,595,483,2414,947,452,0
265,383,638,519,2441,916,455,0
316,412,632,580,1988,890,471,0
262,383,624,528,2110,768,383,0
281,384,625,529,2227,840,421,0
291,390,637,548,2216,870,448,0
259,358,583,484,2407,911,442,0
279,379,609,532,2158,878,446,0
286,384,615,544,2089,865,443,0
259,361,615,504,2616,1023,490,0
133,263,575,493,2255,1026,530,0
129,261,576,494,2335,994,507,0
141,267,590,502,2504,1036,513,0
138,265,578,495,2299,1041,541,0
260,356,592,496,2630,970,464,0
141,256,579,492,2557,1060,540,0
136,269,590,509,2330,1043,539,0
135,258,570,487,2288,1020,536,0
153,265,557,476,2237,1047,558,0
178,304,606,559,1997,1181,688,0
198,325,620,589,1914,1190,707,0
196,322,619,581,1908,1191,705,0
174,297,595,547,1938,1148,671,0
195,320,622,589,1948,1202,704,0
196,318,623,584,1929,1177,700,0
184,313,634,587,1890,1015,620,0
184,323,634,615,1718,723,432,0
155,292,599,595,1631,683,426,0
171,312,612,633,1452,629,358,0
128,282,594,575,1996,834,431,0
180,314,646,609,1837,889,547,0
177,327,623,636,1680,926,509,0
119,260,568,524,2288,967,495,0
120,257,577,537,2082,867,467,0
137,279,583,576,1829,820,450,0
323,391,624,516,2497,958,469,0
320,401,646,535,2553,978,487,0
327,403,663,559,2469,1003,506,0
339,411,646,536,2390,960,488,0
351,428,674,565,2470,1004,511,0
315,387,610,512,2467,973,479,0
316,390,621,515,2529,966,469,0
335,408,646,543,2430,963,491,0
321,393,621,519,2462,969,485,0
326,400,623,519,2443,942,468,0
349,419,652,538,2608,1025,512,0
346,423,632,542,2291,1018,532,0
332,399,609,510,2409,971,491,0
341,409,628,524,2476,997,501,0
372,444,669,573,2406,1088,574,0
363,431,648,556,2198,1042,567,0
335,402,621,527,2360,991,514,0
366,433,664,569,2413,1089,583,0
240,398,728,894,2378,2586,1605,0
234,383,725,879,2375,2540,1550,0
238,393,731,878,2349,2558,1577,0
237,388,720,853,2363,2521,1547,0
244,396,716,843,2338,2446,1492,0
235,377,708,820,2351,2456,1503,0
251,395,725,838,2362,2497,1513,0
243,385,705,824,2322,2453,1468,0
257,403,735,849,2306,2417,1508,0
540,694,940,955,1165,1036,649,0
521,676,914,942,1155,1019,642,0
570,714,944,987,1220,1074,673,0
617,766,995,1030,1264,1135,718,0
532,673,910,943,1139,1021,654,0
597,742,987,1013,1225,1103,724,0
525,684,934,941,1127,974,610,0
512,667,903,920,1110,967,617,0
238,370,661,782,2095,2372,1400,0
234,362,655,786,2084,2385,1421,0
218,343,646,769,2097,2343,1372,0
227,360,671,798,2156,2359,1381,0
230,363,667,794,2075,2368,1398,0
263,390,685,820,2128,2448,1460,0
232,364,676,799,2141,2370,1382,0
253,390,684,818,2142,2369,1411,0
236,368,663,813,2114,2459,1456,0
235,379,696,826,2187,2405,1413,0
250,389,719,866,2224,2540,1514,0
264,389,706,840,2218,2497,1473,0
263,400,716,861,2226,2517,1485,0
246,389,697,850,2187,2479,1460,0
257,398,735,897,2265,2621,1569,0
1063,1196,1518,1826,2981,4237,3683,0
1106,1236,1564,1924,3058,4267,3811,0
1056,1172,1473,1837,2951,4019,3479,0
1096,1236,1525,1839,2951,4180,3682,0
1100,1231,1620,1967,2998,4307,3924,0
1114,1256,1620,1919,3190,4386,3772,0
1116,1288,1597,1877,3143,4224,3565,0
1074,1213,1565,1889,3078,4210,3633,0
1105,1264,1635,1946,3276,4407,3706,0
268,391,679,820,2094,2511,1471,0
264,398,682,802,2096,2463,1437,0
267,398,697,843,2133,2520,1504,0
277,398,686,823,2099,2562,1515,0
1069,1203,1535,1866,3218,3985,3386,0
267,404,689,829,2114,2489,1455,0
292,423,710,857,2097,2574,1547,0
297,421,720,874,2116,2656,1603,0
979,1083,1488,1813,3241,4094,3393,0
1045,1160,1514,1856,3378,4099,3375,0
269,405,696,858,2130,2502,1502,0
530,740,1182,1584,2675,3636,2844,0
532,735,1144,1531,2578,3601,2870,0
379,574,926,1229,2250,2802,2049,0
396,584,909,1232,2301,3287,2312,0
470,658,1000,1363,2511,3606,2596,0
498,703,1097,1469,2562,3609,2768,0
461,638,1035,1347,2399,3664,2927,0
426,579,923,1234,2326,3434,2433,0
476,633,950,1270,2349,3535,2549,0
585,732,1155,1586,2826,3822,3086,0
531,700,1119,1546,2737,3696,2976,0
487,654,1059,1479,2698,3450,2632,0
458,632,1096,1524,2707,3438,2629,0
528,702,1109,1528,2621,3520,2753,0
452,614,1026,1300,2561,2870,2273,0
409,587,996,1284,2556,2979,2284,0
592,760,1185,1635,2871,3865,3041,0
385,518,851,1147,2463,3336,2175,0
390,546,898,1153,2496,3211,2193,0
392,561,913,1153,2452,3123,2201,0
411,542,849,1150,2453,3336,2210,0
413,567,916,1222,2552,3388,2270,0
405,567,944,1182,2472,3068,2135,0
405,555,908,1244,2575,3469,2306,0
400,544,920,1173,2509,3107,2105,0
395,531,824,1102,2398,3238,2119,0
532,632,800,838,1251,889,569,0
551,649,834,864,1244,896,572,0
532,628,804,833,1250,879,570,0
553,651,813,849,1235,893,587,0
557,652,819,864,1197,877,578,0
535,640,798,830,1223,868,564,0
573,663,821,851,1267,965,636,0
537,631,796,811,1300,890,573,0
740,964,1350,1763,3102,4206,3214,0
710,907,1297,1668,3213,3924,2939,0
704,905,1289,1617,3153,3924,2923,0
766,985,1407,1825,3259,4282,3354,0
827,1062,1563,2043,3394,4654,3796,0
908,1141,1597,2063,3402,4635,3861,0
1016,1250,1718,2196,3460,4743,4240,0
1041,1315,1745,2172,3472,4707,4167,0
994,1228,1707,2200,3432,4752,4251,0
754,969,1419,1881,3272,4390,3495,0
934,1181,1558,1990,3336,4432,3684,0
720,918,1323,1697,3140,4016,3152,0
764,965,1358,1763,3145,4170,3239,0
883,1120,1534,2011,3319,4625,3793,0
916,1148,1604,2075,3412,4629,3882,0
903,1145,1641,2121,3442,4600,3895,0
822,1045,1525,1964,3337,4419,3604,0
880,1096,1522,1988,3326,4573,3727,0
266,389,668,755,2297,2250,1345,0
268,389,686,758,2350,2420,1458,0
193,324,603,700,1960,2220,1307,0
204,323,617,691,2029,2105,1208,0
196,318,601,686,1993,2174,1247,0
203,327,618,703,2083,2078,1181,0
267,388,667,755,2361,2394,1434,0
283,399,664,766,2167,2370,1499,0
175,306,586,669,1938,2058,1170,0
202,339,639,739,2135,2158,1232,0
213,339,634,732,2086,2249,1308,0
179,304,579,668,1901,2155,1253,0
221,350,627,695,2037,2214,1294,0
227,359,635,723,2022,2296,1347,0
186,308,586,673,1897,2066,1198,0
244,375,651,764,2049,2358,1400,0
210,346,666,776,2160,2300,1344,0
197,341,660,784,2148,2237,1291,0
184,328,633,725,2032,2168,1243,0
229,361,642,733,2015,2228,1326,0
232,363,641,745,1983,2254,1327,0
234,359,638,738,1971,2407,1441,0
192,331,639,727,2190,2150,1227,0
186,323,624,706,2081,2072,1184,0
207,337,638,719,2128,2169,1249,0
184,325,630,714,2149,2117,1209,0
193,325,636,733,2205,2182,1230,0
194,331,643,744,2175,2204,1250,0
198,329,624,724,2097,2126,1205,0
211,341,638,745,2126,2179,1252,0
215,334,622,694,2029,2078,1201,0
210,329,611,685,2028,2082,1192,0
202,325,610,692,2012,2057,1187,0
196,320,606,675,1965,2043,1162,0
194,316,591,653,1992,2050,1152,0
216,331,619,680,2084,2120,1205,0
202,318,608,672,2014,2119,1212,0
202,323,614,675,2060,2025,1152,0
200,324,615,670,2014,2136,1215,0
210,325,610,665,2025,2043,1159,0
246,386,707,820,2347,2475,1495,0
249,397,707,856,2357,2584,1608,0
253,397,708,860,2378,2576,1572,0
267,412,723,870,2286,2669,1665,0
261,398,710,847,2306,2549,1563,0
265,407,723,870,2253,2644,1659,0
197,346,672,781,2370,2343,1380,0
206,361,720,837,2363,2467,1477,0
204,346,677,810,2158,2290,1356,0
199,343,680,796,2249,2261,1307,0
199,338,672,795,2190,2167,1255,0
221,355,683,828,2172,2282,1334,0
205,349,680,807,2239,2177,1254,0
209,349,683,796,2280,2204,1252,0
209,348,671,783,2217,2252,1289,0
214,362,686,810,2161,2267,1340,0
216,357,686,814,2264,2261,1300,0
217,356,693,819,2255,2280,1308,0
208,338,654,749,2261,2149,1215,0
219,352,651,764,2169,2271,1311,0
492,635,952,1239,2375,3302,2504,0
475,603,930,1189,2541,3150,2273,0
452,590,896,1137,2447,3061,2178,0
507,651,949,1243,2332,3332,2562,0
500,635,944,1233,2356,3219,2366,0
511,650,977,1285,2383,3273,2419,0
470,609,923,1180,2449,3114,2221,0
484,616,940,1224,2556,3259,2314,0
233,387,688,844,2089,2437,1489,0
231,372,681,822,2094,2335,1378,0
234,377,690,813,2152,2282,1334,0
249,373,683,808,2111,2316,1358,0
251,392,691,841,2095,2388,1443,0
232,381,708,856,2161,2356,1412,0
256,387,702,842,2134,2441,1459,0
246,380,693,832,2125,2404,1439,0
231,374,684,842,2123,2359,1389,0
223,368,689,829,2185,2331,1361,0
262,398,717,878,2179,2538,1534,0
244,383,699,866,2123,2524,1516,0
228,374,696,845,2117,2355,1404,0
218,365,698,839,2135,2295,1359,0
237,383,711,849,2178,2410,1436,0
284,413,669,700,1692,1101,629,0
239,395,689,754,1611,1180,686,0
251,391,675,735,1654,1301,763,0
325,449,699,740,1630,1140,661,0
240,352,643,542,2278,1024,544,0
224,335,618,523,2264,986,511,0
220,327,594,506,2257,967,489,0
255,361,637,547,2096,973,520,0
255,400,709,840,2219,2386,1420,0
248,386,700,840,2156,2449,1453,0
246,387,717,873,2223,2520,1485,0
253,393,709,852,2211,2397,1430,0
243,349,617,513,2381,1023,511,0
217,367,691,819,2212,2277,1311,0
246,398,732,915,2210,2530,1495,0
244,391,721,886,2198,2535,1509,0
237,345,601,503,2526,1013,502,0
241,335,586,504,2233,935,478,0
270,412,732,890,2264,2554,1492,0
247,344,612,516,2196,973,499,0
234,386,696,853,2135,2524,1515,0
249,391,709,860,2171,2418,1452,0
259,405,723,913,2220,2575,1527,0
236,379,707,828,2226,2331,1380,0
174,341,630,706,1421,1044,634,0
154,323,641,698,1635,1190,688,0
162,324,629,692,1549,989,592,0
103,267,572,603,1714,1077,624,0
171,343,679,752,1800,1300,752,0
184,344,658,742,1753,1329,780,0
190,348,665,725,1850,1301,762,0
184,348,671,741,1754,1247,739,0
497,685,1048,1361,2789,3891,2667,0
477,655,1006,1276,2656,3687,2553,0
498,668,1014,1302,2580,3695,2625,0
480,652,994,1267,2658,3697,2577,0
488,694,1054,1359,2808,3913,2666,0
477,655,993,1240,2673,3655,2531,0
495,671,1027,1332,2578,3770,2748,0
458,626,977,1234,2672,3619,2466,0
498,691,1086,1388,2922,3897,2616,0
499,683,1086,1374,2972,3820,2546,0
475,656,1018,1287,2734,3754,2579,0
468,655,1031,1339,2635,3779,2695,0
489,722,1130,1527,2894,4293,3040,0
520,746,1161,1570,2958,4259,2979,0
254,373,640,759,1924,2315,1401,0
540,765,1181,1607,2999,4156,2855,0
248,369,637,743,1905,2359,1460,0
236,356,619,713,1909,2265,1361,0
535,769,1202,1639,3045,4168,2845,0
547,785,1210,1658,3103,4226,2879,0
543,775,1203,1640,3063,4183,2855,0
237,360,630,728,1914,2272,1367,0
241,367,637,744,1912,2320,1396,0
264,387,658,790,1934,2443,1520,0
244,365,629,729,1911,2313,1400,0
537,783,1239,1710,3150,4089,2736,0
520,766,1207,1645,3071,4153,2824,0
533,784,1247,1722,3213,4159,2766,0
