B1,B2,B3,B4,B5,B6,B7,Class
10652,9895,9112,9073,11857,12847,11429,0
10562,9771,9034,8883,12062,12934,10858,0
10475,9685,8820,8697,11406,12654,10980,0
10527,9732,8875,8731,11097,12259,10675,0
10476,9656,8885,8692,11810,12430,10527,0
10492,9674,8898,8756,12241,13120,10625,0
10423,9605,8794,8696,11448,12832,10964,0
10375,9522,8807,8456,13529,13456,10537,0
10379,9547,8935,8610,13510,13149,10476,0
10368,9570,8904,8600,12599,12761,10468,0
10413,9611,8845,8676,12505,13276,10939,0
10417,9587,8824,8596,13526,13663,10413,0
10566,9772,8928,8696,12345,13105,10939,0
10577,9777,9029,8827,12823,13573,11284,0
10502,9679,8852,8590,12574,13116,11120,0
10490,9652,8786,8462,11479,11881,11118,0
10552,9699,8900,8577,11439,12081,12511,0
10370,9534,8789,8289,13669,12399,10566,0
10541,9725,8891,8688,11531,12418,10813,0
10477,9635,8838,8582,11806,12390,10410,0
10523,9702,8900,8659,12249,12705,10395,0
10469,9680,8866,8643,11782,12652,10760,0
10516,9691,8899,8680,11614,12430,11276,0
10526,9727,8929,8681,11543,12139,11541,0
10509,9691,8830,8536,11288,11857,11186,0
10331,9463,8679,8177,13002,12117,9955,0
10452,9603,8769,8470,11814,12443,10452,0
10485,9645,8778,8462,12136,12365,10304,0
10519,9709,8864,8616,11531,12362,10706,0
10383,9529,8666,8325,11611,12133,10800,0
10391,9556,8710,8379,11471,12117,11094,0
10401,9520,8652,8311,11526,11879,10547,0
10246,9342,8516,7964,12369,11653,9685,0
10386,9571,8726,8480,11223,12122,11159,0
10465,9642,8791,8517,10927,11856,10787,0
10308,9441,8597,8152,12025,12066,10061,0
10208,9331,8594,8046,13631,12530,10366,0
10178,9300,8563,7911,14302,12456,9896,0
10093,9212,8582,7827,15773,12884,9377,0
10443,9595,8802,8551,11581,12301,11464,0
10460,9729,9241,9432,15778,18432,12578,0
10494,9738,9278,9483,15488,18897,12848,0
10459,9730,9297,9557,15529,18648,12716,0
10323,9539,9041,9001,15897,16148,10958,0
10373,9612,9150,9229,16235,17216,11563,0
10452,9694,9254,9464,15923,17662,11988,0
10488,9753,9398,9589,16953,18577,12565,0
10405,9621,9070,9102,15426,17855,12090,0
10480,9743,9284,9489,15547,18463,12579,0
10529,9788,9379,9719,15660,18744,12818,0
10323,9545,8967,8886,15832,16394,11226,0
10414,9653,9238,9396,16132,17853,12079,0
10419,9725,9348,9626,15888,18430,12514,0
10460,9684,9252,9305,16196,17922,12183,0
10513,9815,9482,9751,16322,18866,13052,0
10569,9846,9593,9975,16431,19210,13313,0
10524,9799,9406,9689,15617,18450,12680,0
10563,9853,9511,9909,15774,19067,13109,0
10473,9748,9375,9674,15664,18633,12691,0
10470,9745,9322,9592,15754,18279,12461,0
10444,9771,9359,9651,15812,18497,12610,0
10507,9784,9427,9696,15806,18783,12902,0
10621,9952,9713,10246,16814,19814,13676,0
10536,9812,9441,9731,15695,18387,12678,0
10497,9772,9348,9607,15643,18208,12449,0
10481,9773,9381,9679,15823,18284,12498,0
10486,9788,9382,9681,15837,18366,12550,0
10637,9963,9722,10209,16647,19613,13608,0
10481,9769,9398,9669,15795,18210,12492,0
10575,9899,9611,10084,16630,19534,13447,0
10499,9761,9369,9584,16116,18517,12623,0
10472,9755,9349,9569,15801,18274,12517,0
10487,9766,9357,9627,15625,18170,12499,0
10499,9772,9403,9678,15765,18338,12581,0
10585,9939,9692,10235,16776,19956,13720,0
10523,9823,9520,9912,16291,19023,13086,0
10454,9670,9215,9271,16159,17545,11926,0
10481,9714,9258,9354,15952,18343,12433,0
10472,9741,9331,9516,15754,18275,12502,0
10462,9770,9353,9577,15698,17939,12353,0
10474,9760,9378,9602,15724,17947,12353,0
10565,9903,9650,10195,16565,19704,13624,0
10335,9483,8985,8720,16116,16430,11103,0
10425,9605,9145,9113,15720,17823,12118,0
10407,9621,9178,9177,15915,17587,11905,0
10423,9690,9270,9371,15688,17733,12245,0
10453,9725,9300,9471,15660,18038,12416,0
10563,9860,9573,10020,16419,19389,13390,0
10509,9760,9418,9676,16211,18748,12816,0
10564,9863,9553,9924,16365,19180,13218,0
10385,9582,9063,8926,15408,16641,11346,0
10385,9591,9040,8924,15389,16937,11515,0
10452,9690,9317,9370,16136,17966,12350,0
10411,9623,9103,9002,15746,17189,11680,0
10452,9683,9205,9245,15500,17475,12034,0
10430,9675,9219,9308,15363,17741,12278,0
10436,9675,9277,9251,16210,17297,11837,0
10375,9606,9112,8960,15589,16454,11179,0
10356,9583,9100,9027,15466,17007,11618,0
10410,9603,9132,9158,15634,17372,11902,0
10468,9687,9218,9309,15526,17751,12246,0
10461,9713,9282,9407,15337,17717,12307,0
10522,9810,9449,9724,16203,18774,12944,0
10473,9708,9348,9487,16187,18105,12380,0
10408,9595,9168,9049,16110,17154,11623,0
10394,9582,9109,9014,15716,16819,11403,0
10394,9624,9098,9060,15409,16550,11342,0
10407,9642,9131,9158,15534,17052,11673,0
10451,9718,9243,9403,15490,17876,12341,0
10480,9743,9290,9481,15393,17882,12382,0
10343,9593,9032,9053,14454,16727,11609,0
10333,9538,8896,8793,13776,16530,11582,0
10265,9487,8832,8675,13769,16090,11278,0
10219,9429,8796,8624,14271,16125,11136,0
10222,9430,8774,8652,14097,15907,11011,0
10168,9299,8596,8110,15076,14997,10132,0
10192,9324,8622,8296,14430,14658,10095,0
10350,9578,8974,9038,13965,17024,11903,0
10296,9541,8878,8783,13463,16387,11577,0
10202,9395,8675,8417,13572,15015,10457,0
10208,9392,8694,8314,14932,15527,10644,0
10312,9512,8884,8830,13894,17073,11863,0
10251,9475,8803,8665,13880,16835,11648,0
10245,9428,8757,8662,13796,16436,11411,0
10302,9536,8920,8918,14017,17090,11814,0
10274,9464,8776,8623,13620,16159,11284,0
10204,9364,8626,8298,13390,15151,10473,0
10231,9394,8701,8437,13714,15585,10775,0
10290,9502,8863,8732,13888,16744,11630,0
10266,9496,8861,8804,14034,16858,11750,0
10266,9451,8785,8712,13972,16802,11617,0
10265,9500,8875,8849,14064,16786,11626,0
10226,9455,8770,8688,13622,16373,11436,0
10233,9413,8750,8597,13786,16244,11247,0
10279,9494,8860,8790,14064,16859,11672,0
10327,9551,8968,8994,14298,17512,12086,0
10257,9446,8782,8692,14190,16640,11489,0
10228,9431,8709,8567,13457,16010,11119,0
10296,9493,8819,8710,13691,16535,11566,0
10282,9488,8822,8698,14158,16345,11308,0
10238,9426,8779,8572,14376,16070,11077,0
10329,9555,8958,8930,14514,17415,11918,0
10247,9454,8816,8718,13911,16615,11496,0
10256,9453,8792,8697,13753,16418,11400,0
10297,9496,8816,8751,13712,16550,11524,0
10222,9397,8724,8473,14055,15836,10984,0
10290,9497,8850,8740,13804,16746,11671,0
10221,9441,8777,8658,13868,16521,11472,0
10274,9531,8976,8910,14786,17072,11771,0
10189,9402,8756,8507,14678,15669,10651,0
10254,9478,8780,8662,13706,16379,11399,0
10299,9523,8862,8785,13709,16740,11705,0
10219,9441,8759,8628,13694,16400,11391,0
10268,9504,8867,8865,13963,17083,11856,0
10353,9582,9037,9042,14805,17407,11979,0
10224,9419,8804,8489,15284,16046,10859,0
10313,9554,8902,8917,13860,17285,11967,0
10264,9460,8783,8683,13884,16469,11437,0
10218,9422,8755,8605,13967,16395,11327,0
10285,9509,8895,8814,14276,16874,11700,0
10290,9511,8868,8828,14343,17037,11707,0
10132,9250,8560,8142,15363,13810,9491,0
10294,9506,8854,8810,14016,16970,11716,0
10295,9507,8910,8834,14829,16725,11525,0
10258,9512,8945,8865,14675,16684,11585,0
10346,9574,9050,9032,14873,17213,11870,0
10325,9584,9130,9217,15374,16033,10899,0
10325,9538,9072,9036,15402,15428,10561,0
10303,9537,9075,9049,15284,15803,10786,0
10336,9613,9172,9255,15510,16183,11061,0
10330,9564,9083,9142,15169,15820,10805,0
10342,9605,9156,9237,15425,16173,10981,0
10363,9639,9245,9373,15771,16917,11448,0
10285,9510,9005,8964,15294,15575,10635,0
10286,9537,9053,9061,15178,15720,10725,0
10326,9527,9052,9005,15110,15553,10610,0
10338,9549,9120,9100,15446,15782,10765,0
10328,9582,9181,9262,15675,16265,11032,0
10388,9660,9261,9391,15632,16758,11465,0
10360,9624,9205,9321,15622,16811,11462,0
10305,9525,9068,9007,15640,15445,10477,0
10342,9607,9210,9329,15469,16611,11269,0
10329,9568,9172,9210,15475,16244,11055,0
10319,9559,9074,9064,15488,16009,10870,0
10432,9736,9333,9585,16325,17519,11919,0
10386,9680,9304,9478,15927,17249,11740,0
10344,9646,9267,9390,15740,17109,11626,0
10370,9626,9234,9364,15526,16768,11387,0
10376,9655,9322,9500,15776,16760,11385,0
10371,9583,9200,9295,15562,16489,11172,0
10425,9666,9306,9533,16147,17409,11848,0
10399,9674,9266,9468,16004,17097,11671,0
10390,9662,9260,9402,15803,16870,11484,0
10357,9547,9094,9092,15272,15901,10837,0
10356,9571,9108,9141,15351,15880,10886,0
10362,9608,9210,9287,15529,16744,11415,0
10361,9638,9267,9409,15730,16955,11601,0
10411,9667,9302,9476,15827,17399,11851,0
10428,9698,9316,9518,16083,17721,12080,0
10424,9699,9345,9524,16154,18019,12277,0
10310,9511,9084,9090,15190,15600,10699,0
10395,9634,9269,9363,15589,17248,11820,0
10350,9549,9226,9205,15749,16607,11334,0
10386,9584,9198,9184,15560,16620,11378,0
10420,9653,9238,9272,15733,16814,11559,0
10436,9666,9298,9372,15888,17524,12049,0
10413,9688,9321,9402,15955,17598,12132,0
10429,9697,9303,9459,15846,18187,12405,0
10343,9566,9187,9174,15661,16236,11127,0
10351,9539,9090,8936,15548,16126,10995,0
10365,9585,9165,9129,15390,16857,11551,0
10360,9607,9209,9222,15423,17168,11747,0
10380,9642,9207,9292,15707,16980,11568,0
10377,9616,9161,9139,15744,16678,11371,0
10423,9670,9253,9393,15707,18097,12350,0
10090,9238,8496,7960,14270,14875,9992,0
10096,9257,8456,8022,13649,14709,10024,0
10094,9186,8458,7831,15173,13857,9274,0
10095,9203,8516,7877,15279,14106,9399,0
10163,9320,8568,8396,13364,15792,10710,0
10146,9301,8573,8263,14099,15519,10493,0
10116,9291,8591,8150,14530,15273,10302,0
10162,9288,8517,8221,13450,15308,10385,0
10162,9336,8585,8434,13524,15961,10915,0
10164,9351,8602,8263,13982,15843,10711,0
10184,9348,8616,8411,13779,16009,10797,0
10139,9302,8536,8209,13357,15451,10614,0
10200,9395,8651,8464,13481,16385,11259,0
10218,9374,8612,8419,13452,16459,11197,0
10226,9370,8647,8480,13573,15912,10959,0
10271,9469,8826,8809,14102,17097,11827,0
10293,9487,8844,8976,14520,17520,12037,0
10213,9416,8729,8670,13869,17052,11684,0
10242,9468,8812,8777,14418,16338,11305,0
10445,9739,9327,9721,16079,19165,13137,0
10262,9481,8899,8854,14834,16895,11697,0
10256,9467,8877,8746,15457,15803,10963,0
10347,9621,9071,9175,15012,18414,12625,0
10369,9688,9336,9716,16459,18490,12539,0
10222,9417,8756,8604,14881,15836,10988,0
10216,9410,8712,8473,14337,14804,10452,0
10283,9515,8879,8872,15409,17049,11672,0
10331,9611,9100,9269,15526,17173,11917,0
10101,9226,8518,7946,14995,13299,9402,0
10375,9632,9022,9133,14464,17794,12446,0
10279,9523,8875,8795,14366,16954,11791,0
10214,9396,8684,8440,14219,15267,10660,0
10123,9298,8908,8416,16391,14761,9730,0
10163,9375,9030,8634,16581,15609,10313,0
10163,9371,9031,8677,16407,15784,10458,0
10262,9461,9076,8876,15886,16138,11116,0
10112,9284,8919,8410,16581,14629,9580,0
10128,9292,8923,8427,16533,15004,9827,0
10192,9365,8936,8587,15927,15693,10551,0
10170,9352,8958,8597,16152,15468,10226,0
10171,9370,9013,8642,16600,15482,10170,0
10146,9318,8946,8481,16533,15183,9974,0
10178,9344,8994,8563,16654,15319,10097,0
10164,9360,8996,8568,16555,15259,10033,0
10151,9344,9001,8568,16664,15279,10029,0
10150,9321,8998,8567,16405,15312,10153,0
10155,9344,8964,8515,16541,15156,9967,0
10175,9364,9028,8583,16728,15267,10069,0
10165,9373,9035,8630,16686,15390,10164,0
10152,9344,9023,8583,16745,15228,10023,0
10141,9343,8982,8518,16588,15188,10025,0
10131,9342,9023,8581,16573,15231,10013,0
10126,9338,9051,8537,17079,15013,9902,0
10135,9327,9082,8600,17123,14805,9770,0
10149,9352,9092,8597,16963,14718,9698,0
10157,9346,9069,8547,16845,15009,9953,0
10123,9360,9032,8530,16952,14913,9808,0
10315,9595,9273,9352,16090,17327,11776,0
10343,9644,9326,9460,16158,17321,11792,0
10365,9621,9299,9405,15854,17219,11740,0
10329,9627,9245,9329,15784,17084,11672,0
10279,9553,9156,9172,15702,16667,11373,0
10306,9551,9215,9278,15743,17029,11619,0
10339,9598,9245,9349,15681,17184,11723,0
10333,9590,9226,9341,15693,17000,11603,0
10320,9581,9256,9331,16050,16992,11476,0
10332,9616,9313,9461,16152,17087,11612,0
10320,9616,9259,9377,15853,17012,11597,0
10319,9606,9240,9350,15759,17183,11701,0
10332,9575,9221,9294,15782,17207,11709,0
10318,9582,9251,9377,15830,17219,11710,0
10326,9616,9269,9406,15763,17167,11686,0
10326,9606,9259,9409,15805,17147,11693,0
10320,9577,9247,9330,16035,17063,11547,0
10316,9564,9231,9288,15827,16861,11459,0
10315,9571,9217,9263,15764,16864,11473,0
10307,9582,9205,9265,15755,17108,11600,0
10313,9572,9198,9264,15736,17117,11623,0
10304,9583,9228,9342,15758,16815,11499,0
10312,9582,9197,9262,15741,17197,11681,0
10309,9582,9205,9311,15787,17008,11567,0
10270,9464,9058,8870,16156,16280,11031,0
10258,9483,9028,8913,15877,15918,10827,0
10327,9585,9253,9337,15742,17139,11644,0
10279,9528,9128,9123,15726,16348,11143,0
10272,9518,9144,9133,15635,16189,11104,0
10302,9573,9221,9280,15854,17230,11688,0
10273,9513,9124,9031,15919,16322,11153,0
10340,9602,9287,9402,15939,17353,11758,0
10319,9602,9229,9329,15649,17055,11575,0
10258,9495,9138,9129,15527,16422,11153,0
10274,9462,9060,8920,15988,15814,10674,0
10331,9586,9275,9382,15884,17303,11706,0
10284,9501,9097,8980,15931,15797,10766,0
10302,9559,9197,9238,15701,16972,11577,0
10271,9524,9133,9110,15780,16420,11146,0
10288,9551,9221,9284,15777,16845,11423,0
10329,9591,9258,9370,15956,17414,11760,0
10323,9596,9218,9327,15615,17013,11531,0
10303,9532,9136,9162,15614,16582,11259,0
10256,9496,9118,9014,15957,16314,11113,0
10307,9550,9183,9206,15652,16742,11478,0
10302,9550,9171,9188,15655,16569,11320,0
10292,9553,9187,9226,15752,16788,11429,0
10292,9568,9224,9297,15745,16949,11532,0
10341,9600,9234,9317,15677,16997,11540,0
10274,9516,9120,9099,15590,16306,11094,0
10287,9562,9190,9186,15634,16344,11186,0
10315,9567,9203,9227,15576,16380,11285,0
10297,9578,9229,9313,15757,17163,11685,0
10317,9578,9228,9306,15682,17158,11685,0
10292,9529,9138,9102,15725,16531,11241,0
10360,9611,9256,9391,15956,17501,11787,0
10187,9355,8629,7391,6260,5296,5126,0
10194,9358,8576,7307,6274,5274,5129,0
10204,9357,8556,7323,6279,5291,5137,0
10199,9345,8535,7369,6280,5289,5135,0
10210,9361,8592,7425,6290,5296,5131,0
10200,9364,8625,7422,6287,5296,5146,0
10213,9351,8571,7339,6294,5302,5122,0
10194,9352,8506,7257,6306,5308,5137,0
10223,9356,8497,7336,6323,5317,5153,0
10190,9344,8534,7264,6261,5290,5127,0
10176,9339,8534,7268,6275,5275,5131,0
10206,9339,8535,7263,6262,5288,5136,0
10216,9357,8606,7401,6259,5292,5141,0
10200,9359,8621,7409,6279,5286,5137,0
10183,9355,8498,7272,6299,5300,5134,0
10236,9373,8484,7270,6307,5314,5142,0
10199,9349,8523,7329,6279,5279,5130,0
10207,9364,8615,7443,6267,5291,5133,0
10208,9345,8514,7223,6263,5283,5127,0
10195,9341,8483,7212,6271,5279,5133,0
10206,9357,8506,7226,6267,5277,5134,0
10190,9357,8539,7261,6284,5277,5131,0
10224,9365,8583,7370,6290,5276,5130,0
10212,9343,8550,7299,6272,5280,5131,0
10196,9350,8576,7362,6276,5288,5136,0
10182,9355,8519,7264,6296,5296,5142,0
10235,9358,8480,7222,6315,5300,5151,0
10204,9347,8503,7197,6287,5286,5129,0
10183,9352,8496,7215,6284,5291,5134,0
10198,9344,8502,7228,6277,5280,5131,0
10191,9353,8509,7229,6284,5277,5131,0
10218,9349,8511,7230,6286,5278,5129,0
10199,9346,8516,7232,6272,5282,5135,0
10185,9358,8535,7269,6277,5290,5134,0
10214,9360,8528,7276,6304,5308,5146,0
10241,9369,8501,7267,6322,5328,5164,0
10187,9364,8547,7291,6273,5278,5129,0
10203,9361,8550,7284,6279,5273,5122,0
10215,9343,8513,7215,6297,5271,5129,0
10197,9350,8495,7223,6267,5278,5132,0
10205,9343,8488,7189,6275,5278,5129,0
10201,9343,8493,7207,6289,5283,5130,0
10189,9349,8498,7222,6282,5294,5134,0
10214,9366,8501,7253,6299,5299,5150,0
10235,9365,8476,7268,6340,5319,5159,0
10212,9357,8548,7286,6280,5288,5129,0
10212,9354,8568,7323,6278,5290,5138,0
10163,9356,8560,7297,6262,5278,5130,0
10194,9348,8488,7210,6272,5278,5132,0
10206,9353,8483,7186,6279,5279,5129,0
10216,9344,8486,7217,6271,5284,5127,0
10205,9352,8499,7224,6285,5279,5135,0
10213,9370,8482,7224,6293,5299,5136,0
10214,9361,8483,7227,6310,5307,5143,0
10207,9338,8539,7260,6285,5287,5135,0
10192,9351,8473,7189,6303,5280,5132,0
10204,9357,8487,7201,6292,5283,5137,0
10183,9355,8480,7201,6266,5282,5135,0
10214,9352,8482,7211,6299,5297,5137,0
10206,9357,8481,7202,6295,5297,5139,0
10218,9347,8484,7180,6287,5278,5131,0
10217,9356,8561,7303,6292,5289,5133,0
10189,9356,8503,7218,6281,5278,5130,0
10214,9355,8512,7231,6301,5287,5137,0
10210,9338,8490,7184,6299,5276,5132,0
10215,9340,8469,7180,6278,5277,5130,0
10204,9346,8468,7168,6267,5277,5122,0
10186,9342,8470,7193,6260,5276,5129,0
10216,9355,8482,7197,6275,5278,5136,0
10222,9355,8469,7194,6281,5277,5135,0
10213,9322,8476,7200,6296,5285,5138,0
10207,9354,8459,7170,6299,5296,5147,0
10222,9352,8504,7238,6293,5293,5128,0
10239,9348,8483,7205,6286,5294,5141,0
10202,9360,8482,7206,6279,5294,5148,0
10179,9364,8472,7187,6284,5291,5128,0
10191,9352,8465,7161,6275,5275,5135,0
10194,9352,8462,7161,6266,5275,5135,0
10186,9361,8461,7172,6275,5279,5136,0
10203,9357,8490,7229,6299,5286,5134,0
10191,9347,8501,7225,6285,5288,5126,0
10213,9356,8526,7238,6280,5278,5129,0
10210,9347,8503,7213,6268,5289,5140,0
10207,9354,8455,7152,6266,5280,5136,0
10198,9344,8455,7143,6281,5277,5135,0
10212,9346,8448,7135,6275,5285,5138,0
10193,9345,8493,7187,6278,5285,5129,0
10229,9352,8545,7276,6289,5294,5138,0
10196,9348,8541,7290,6290,5299,5137,0
10200,9350,8510,7245,6280,5279,5131,0
10207,9337,8501,7294,6280,5302,5137,0
10207,9358,8462,7174,6285,5291,5140,0
10214,9354,8452,7149,6281,5282,5137,0
10206,9345,8458,7168,6261,5281,5135,0
10218,9361,8484,7176,6289,5284,5125,0
10220,9364,8525,7240,6278,5278,5131,0
10194,9347,8556,7311,6287,5304,5137,0
10196,9354,8506,7218,6280,5292,5131,0
10193,9358,8595,7279,6280,5290,5128,0
10206,9340,8450,7166,6299,5306,5135,0
10218,9356,8462,7154,6286,5291,5138,0
10197,9356,8455,7138,6284,5290,5135,0
10222,9363,8508,7196,6251,5285,5135,0
10210,9377,8609,7389,6277,5285,5132,0
10181,9366,8569,7336,6280,5279,5129,0
10216,9356,8536,7255,6280,5288,5141,0
10230,9347,8530,7228,6281,5291,5140,0
10255,9535,9171,9211,16483,16649,11230,0
10193,9413,8855,8589,15376,15849,10694,0
10199,9395,8834,8591,15123,15652,10588,0
10164,9300,8671,8310,14570,15230,10295,0
10210,9335,8465,7172,6284,5296,5126,0
10328,9660,9493,9768,17987,17489,11615,0
10214,9359,8557,7296,6297,5293,5138,0
10187,9359,8596,7351,6282,5295,5133,0
10221,9377,8620,7374,6288,5282,5119,0
10211,9362,8592,7321,6281,5281,5118,0
10201,9361,8522,7212,6272,5284,5131,0
10196,9353,8467,7120,6275,5288,5136,0
10238,9356,8459,7136,6298,5291,5139,0
10218,9355,8456,7150,6282,5298,5139,0
10185,9347,8472,7145,6283,5293,5137,0
10178,9374,8737,8493,14613,15547,10641,0
10148,9359,8767,8463,14752,15408,10552,0
10169,9340,8755,8479,14680,15822,10793,0
10219,9413,8910,8739,15355,15769,10781,0
10259,9515,9156,9179,16548,16472,11098,0
10218,9346,8466,7125,6278,5289,5140,0
10208,9338,8467,7138,6278,5285,5137,0
10208,9366,8554,7246,6286,5294,5133,0
10218,9362,8607,7315,6282,5284,5122,0
10196,9349,8572,7326,6285,5278,5134,0
10209,9352,8579,7319,6290,5295,5149,0
10208,9352,8579,7311,6274,5293,5145,0
10209,9357,8472,7163,6284,5281,5136,0
10162,9346,8776,8432,14815,15336,10464,0
10180,9349,8754,8398,14996,15242,10464,0
10172,9363,8757,8464,14809,15701,10746,0
10171,9384,8756,8587,14575,16272,11148,0
10146,9343,8717,8462,14534,15829,10816,0
10202,9347,8470,7138,6275,5287,5137,0
10164,9346,8711,8429,14552,15514,10663,0
10151,9345,8695,8405,14353,15520,10640,0
10162,9349,8815,8429,15165,15047,10261,0
10179,9343,8754,8391,15167,14941,10243,0
10162,9361,8731,8536,14257,16339,11200,0
10139,9317,8665,8388,14580,15130,10393,0
10197,9390,8827,8558,15244,15722,10723,0
10179,9361,8810,8565,14926,15598,10735,0
10159,9337,8729,8472,14775,15445,10575,0
10141,9295,8657,8307,14690,14964,10230,0
10066,9263,8632,8170,15191,14439,9763,0
10092,9259,8570,8219,14806,14263,9727,0
10141,9325,8744,8461,14882,15336,10523,0
10168,9343,8681,8428,14527,15253,10441,0
10136,9315,8703,8400,14666,15430,10511,0
10042,9130,8513,8019,15299,14988,10015,0
10042,9142,8533,8024,15569,14622,9716,0
10006,9117,8495,7905,15825,13833,9197,0
9980,9040,8436,7680,16606,12987,8572,0
10034,9168,8543,8119,15540,14983,10026,0
10020,9092,8461,7848,15783,13950,9277,0
10049,9127,8513,7921,15721,14556,9659,0
10047,9174,8628,8085,15718,15477,10188,0
10092,9239,8647,8335,15617,15598,10322,0
10050,9191,8649,8340,15891,15551,10272,0
10105,9293,8786,8673,16054,17508,11638,0
10132,9298,8814,8583,15837,16371,10809,0
10057,9161,8503,8075,15004,15348,10207,0
10132,9295,8738,8556,15290,16147,10722,0
10104,9226,8654,8373,15756,16142,10855,0
10085,9260,8665,8393,15823,15820,10534,0
10137,9288,8756,8442,15442,16151,10789,0
10099,9245,8717,8256,15543,15572,10371,0
10077,9200,8537,8154,15168,15757,10418,0
10084,9233,8623,8366,14989,15893,10680,0
10119,9246,8599,8373,14366,16122,10852,0
10110,9258,8628,8397,15219,15895,10685,0
10089,9222,8593,8218,15255,15409,10277,0
10093,9208,8592,8249,14749,15718,10456,0
10030,9119,8479,7960,14956,14823,9821,0
10076,9234,8568,8266,14519,16249,10785,0
10038,9161,8521,8105,15547,14857,9921,0
10098,9240,8673,8494,14805,16310,10864,0
10058,9157,8508,8180,14093,15568,10479,0
10074,9177,8530,8079,14771,15153,10094,0
10089,9222,8640,8404,14528,16184,10763,0
9984,9074,8436,7847,16056,13922,9251,0
10062,9193,8586,8153,15340,15898,10550,0
10108,9258,8581,8287,14399,16230,10781,0
10017,9159,8464,8063,14394,14862,10016,0
10043,9165,8527,7990,16131,14815,9757,0
10019,9075,8488,7935,15717,14707,9722,0
10042,9188,8610,8238,15143,15642,10441,0
10037,9134,8537,8062,15521,14947,10016,0
10062,9171,8507,8080,15081,15383,10094,0
10032,9167,8563,8099,16228,14666,9805,0
9953,9055,8425,7758,15721,14341,9411,0
9971,9092,8440,7812,15853,14803,9700,0
10030,9111,8544,7911,16601,14568,9579,0
10038,9146,8569,8164,15931,14337,9609,0
10316,9630,9307,9813,16354,19070,12880,0
10334,9642,9326,9890,15975,19582,13272,0
10356,9702,9471,9989,16968,18732,12524,0
10355,9667,9397,9948,16454,19404,13110,0
10299,9603,9320,9805,16535,18798,12641,0
10284,9571,9211,9633,16412,18585,12531,0
10072,9177,8505,8120,14215,14963,10091,0
10273,9571,9210,9679,16052,19036,12835,0
10111,9242,8613,8373,14409,15130,10254,0
10078,9222,8602,8302,14616,14830,10056,0
10023,9167,8569,8139,15002,14476,9769,0
10091,9180,8465,7963,14456,14248,9788,0
10344,9675,9460,10049,16891,19498,13166,0
10331,9640,9323,9878,16155,19382,13140,0
10310,9595,9261,9810,15971,19372,13157,0
10291,9587,9265,9776,16193,19221,12985,0
10349,9702,9571,10122,18008,18662,12503,0
10088,9220,8544,8244,14300,14765,10010,0
10111,9257,8641,8384,14411,15314,10354,0
10111,9284,8681,8398,14825,15399,10407,0
10332,9662,9433,9946,17362,18887,12613,0
10334,9642,9399,9893,17026,18745,12580,0
10332,9629,9354,9884,16415,19245,13056,0
10278,9568,9188,9601,15947,19070,12990,0
10261,9536,9154,9588,15796,18866,12805,0
10259,9558,9176,9659,15738,19047,12890,0
10120,9230,8509,8218,14110,14894,10115,0
10038,9162,8523,8069,14584,14473,9773,0
10241,9506,9111,9459,15745,18604,12602,0
10281,9561,9202,9599,15982,18833,12812,0
10304,9600,9307,9739,16427,18942,12803,0
10078,9184,8516,8138,14411,15202,10213,0
10293,9641,9388,9856,16798,19082,12819,0
10288,9639,9311,9798,16730,18995,12736,0
10116,9286,8665,8483,14572,15727,10640,0
10096,9253,8607,8306,14495,15452,10450,0
10077,9183,8519,8170,14194,15170,10259,0
10106,9236,8607,8337,14261,15553,10526,0
10255,9512,9106,9507,15673,18783,12616,0
10278,9595,9264,9678,16118,18924,12818,0
10276,9516,9067,9415,15653,18685,12583,0
10208,9508,9109,9468,15710,18605,12589,0
10263,9556,9180,9578,15753,18843,12754,0
10279,9617,9275,9686,16191,18986,12858,0
10065,9220,8549,8151,14833,14974,10013,0
10087,9226,8580,8231,14834,15273,10266,0
10045,9176,8568,8134,14944,14487,9695,0
10042,9166,8504,8059,14717,14446,9646,0
10292,9627,9336,9812,16250,19219,12997,0
10065,9198,8501,8139,14454,15122,10171,0
10046,9144,8482,7933,14872,14278,9586,0
10035,9140,8450,7954,14560,14243,9511,0
10041,9126,8453,7932,14399,14266,9540,0
9980,9080,8401,7825,15096,14085,9469,0
10050,9143,8505,7983,14812,14438,9666,0
9988,9086,8410,7839,14629,14177,9471,0
10096,9221,8529,8167,14184,15501,10440,0
10079,9193,8525,8111,14446,15013,10122,0
10038,9205,8496,8083,14345,14529,9853,0
10013,9069,8386,7760,14474,13847,9260,0
10035,9139,8453,7917,14625,14258,9494,0
10080,9204,8550,8161,14261,15062,10198,0
10098,9193,8550,8137,14517,14888,10023,0
10160,9250,8600,8288,14258,15607,10558,0
10030,9139,8448,8009,14340,14240,9566,0
10077,9178,8530,8042,14474,14680,9867,0
10069,9168,8489,7986,14401,14802,9969,0
10049,9154,8481,8018,14411,14603,9818,0
10066,9166,8507,7981,14784,14374,9690,0
10070,9177,8582,8117,14676,14712,9916,0
10386,9557,8670,7932,6832,6169,5881,0
10394,9549,8694,7886,6940,6232,5902,0
10353,9504,8660,7590,6419,5468,5311,0
10311,9455,8532,7354,6205,5311,5192,0
10319,9483,8525,7324,6289,5366,5210,0
10318,9493,8526,7301,6276,5377,5218,0
10386,9527,8564,7733,6919,6303,5859,0
10330,9503,8578,7332,6322,5388,5224,0
