B1,B2,B3,B4,B5,B6,B7,Class
396,556,852,771,2125,1027,550,Mangrove
402,577,866,787,2173,1032,560,Mangrove
450,589,821,748,1855,956,520,Mangrove
456,605,834,764,1925,963,511,Mangrove
451,585,813,737,1792,973,550,Mangrove
454,583,806,720,1714,967,566,Mangrove
446,591,819,741,2020,964,496,Mangrove
447,585,808,731,1899,950,508,Mangrove
443,587,812,734,1784,962,539,Mangrove
461,608,838,765,2090,996,515,Mangrove
433,592,846,772,2052,1028,556,Mangrove
437,590,848,775,2010,1009,550,Mangrove
431,581,835,763,2027,991,529,Mangrove
432,584,849,771,2142,1050,560,Mangrove
436,588,842,767,2003,996,539,Mangrove
422,574,826,761,1997,996,526,Mangrove
423,576,831,761,1997,1009,540,Mangrove
413,578,844,768,2134,1045,553,Mangrove
430,580,849,772,2069,1032,560,Mangrove
429,587,857,775,2131,1058,570,Mangrove
424,580,847,771,1998,984,509,Mangrove
442,597,854,787,1802,971,543,Mangrove
440,591,847,775,1847,960,525,Mangrove
426,585,851,771,1962,991,534,Mangrove
419,581,841,770,1996,972,509,Mangrove
428,590,849,777,1950,975,529,Mangrove
430,591,850,782,1907,965,526,Mangrove
421,580,850,772,2024,1008,542,Mangrove
510,648,891,812,1991,1023,572,Mangrove
521,654,893,816,2027,1024,571,Mangrove
518,653,891,808,2018,1023,569,Mangrove
519,652,900,816,2105,1024,561,Mangrove
518,658,910,819,2105,1009,554,Mangrove
523,659,907,827,1989,1062,609,Mangrove
520,653,905,820,1998,1032,583,Mangrove
518,652,900,814,2003,1022,574,Mangrove
525,650,899,818,2022,1021,570,Mangrove
531,678,923,845,1867,891,507,Mangrove
516,653,895,814,2067,1032,573,Mangrove
520,657,906,818,2195,1067,579,Mangrove
504,649,880,809,2011,906,486,Mangrove
518,654,894,815,2126,1006,543,Mangrove
514,652,890,809,1950,1010,575,Mangrove
512,634,880,792,2131,1031,564,Mangrove
509,636,875,791,2147,1023,550,Mangrove
511,643,878,798,2127,1023,564,Mangrove
504,642,878,799,2044,1035,579,Mangrove
501,642,878,800,1964,1015,575,Mangrove
517,644,904,815,2163,1069,592,Mangrove
498,623,859,776,2083,1004,540,Mangrove
498,624,862,782,2058,1004,552,Mangrove
490,618,864,772,2113,1002,530,Mangrove
498,623,868,782,2091,1000,546,Mangrove
506,627,867,785,2043,998,544,Mangrove
526,660,919,839,2026,1056,593,Mangrove
507,632,869,784,1960,987,546,Mangrove
521,646,887,804,1900,993,559,Mangrove
504,631,874,793,1951,984,550,Mangrove
494,620,863,785,1947,991,548,Mangrove
484,622,859,780,1859,1005,590,Mangrove
466,597,836,751,1904,962,537,Mangrove
484,611,852,771,1875,986,569,Mangrove
459,586,821,716,1937,954,531,Mangrove
465,585,822,723,1885,955,537,Mangrove
444,575,813,712,1886,952,531,Mangrove
545,677,917,853,1891,1107,648,Mangrove
540,675,906,840,1854,1071,626,Mangrove
532,665,897,828,1854,1042,595,Mangrove
532,662,887,814,1867,996,562,Mangrove
538,676,910,846,1844,1083,634,Mangrove
548,687,929,866,1870,1109,663,Mangrove
533,664,895,832,1842,1044,602,Mangrove
526,661,882,809,1867,991,556,Mangrove
463,586,822,725,1914,962,543,Mangrove
475,604,850,761,1912,990,552,Mangrove
463,585,823,716,1926,956,543,Mangrove
472,599,835,744,2036,976,528,Mangrove
459,587,821,729,2069,976,524,Mangrove
479,609,855,764,2024,1015,544,Mangrove
519,691,952,925,1662,1095,699,Mangrove
527,692,955,938,1632,1069,685,Mangrove
194,415,814,780,2030,1229,723,Mangrove
190,418,804,783,1993,1213,715,Mangrove
187,412,808,769,2042,1233,709,Mangrove
185,405,804,763,2057,1224,697,Mangrove
191,409,806,767,2059,1217,701,Mangrove
173,405,802,760,2038,1208,690,Mangrove
185,410,802,769,1989,1209,708,Mangrove
177,412,800,771,1966,1216,715,Mangrove
180,403,788,748,2054,1170,661,Mangrove
176,396,788,745,2050,1179,662,Mangrove
208,421,767,748,1928,1162,658,Mangrove
207,422,768,732,2041,1165,633,Mangrove
219,423,768,741,1942,1152,649,Mangrove
202,423,765,734,1990,1136,631,Mangrove
201,414,756,707,2181,1113,579,Mangrove
201,416,764,721,2095,1127,605,Mangrove
206,418,762,720,2112,1112,595,Mangrove
201,415,753,706,2235,1110,572,Mangrove
192,417,758,707,2261,1107,570,Mangrove
206,414,758,715,2167,1090,573,Mangrove
194,404,751,714,1963,1097,599,Mangrove
195,402,749,710,2028,1090,586,Mangrove
190,405,749,707,2179,1107,576,Mangrove
191,407,748,707,2046,1081,577,Mangrove
188,402,753,705,2212,1123,576,Mangrove
196,414,756,718,1906,1121,625,Mangrove
263,470,789,733,2026,1046,554,Mangrove
261,464,785,734,2038,1040,547,Mangrove
262,472,792,740,2047,1033,558,Mangrove
266,474,796,738,2099,1066,563,Mangrove
262,478,789,744,1954,1042,565,Mangrove
280,478,800,753,1994,1082,596,Mangrove
275,478,794,748,1942,1067,584,Mangrove
268,479,794,744,1966,1024,551,Mangrove
279,477,802,761,1895,1091,612,Mangrove
256,462,784,734,2016,1019,536,Mangrove
256,473,790,746,1903,1049,579,Mangrove
269,478,806,761,1924,1091,612,Mangrove
272,477,798,757,1858,1080,611,Mangrove
270,475,804,757,1860,1085,617,Mangrove
261,465,786,740,1936,1052,577,Mangrove
252,467,793,739,1914,1063,592,Mangrove
251,455,778,728,1968,1034,558,Mangrove
259,461,782,733,1925,1052,575,Mangrove
259,464,781,742,1849,1056,594,Mangrove
242,458,779,742,1868,1053,593,Mangrove
255,462,771,735,1916,1031,571,Mangrove
247,459,771,737,1887,1033,569,Mangrove
213,436,782,739,1947,1039,571,Mangrove
229,443,765,723,1990,1026,542,Mangrove
235,453,774,734,1976,1056,577,Mangrove
218,445,769,735,1876,995,535,Mangrove
224,442,777,741,1929,997,536,Mangrove
219,438,763,717,2010,1010,531,Mangrove
231,443,768,723,1998,1045,562,Mangrove
237,448,775,733,1933,1043,577,Mangrove
222,414,710,639,2214,1198,614,Dense Forest
226,414,715,647,2174,1217,632,Dense Forest
230,416,715,650,2204,1229,627,Dense Forest
230,416,724,650,2190,1219,632,Dense Forest
238,418,722,652,2234,1237,636,Dense Forest
230,418,720,649,2217,1208,626,Dense Forest
231,417,725,650,2243,1222,629,Dense Forest
232,415,718,650,2224,1195,618,Dense Forest
327,483,743,655,2493,1402,676,Dense Forest
322,487,759,668,2529,1404,683,Dense Forest
321,484,754,665,2508,1412,680,Dense Forest
325,488,752,674,2457,1403,681,Dense Forest
322,485,754,658,2500,1419,686,Dense Forest
334,485,754,672,2484,1422,687,Dense Forest
198,406,748,709,2171,1383,754,Dense Forest
182,399,728,682,2154,1285,693,Dense Forest
347,462,704,581,2594,1412,701,Dense Forest
345,459,696,576,2497,1326,663,Dense Forest
334,449,682,567,2429,1334,664,Dense Forest
345,463,700,583,2482,1405,694,Dense Forest
326,457,699,574,2520,1374,678,Dense Forest
342,458,689,573,2502,1395,686,Dense Forest
349,457,698,572,2598,1392,684,Dense Forest
341,453,691,566,2611,1400,684,Dense Forest
368,528,788,720,2215,1264,641,Dense Forest
370,534,804,729,2314,1351,681,Dense Forest
337,461,683,557,2349,1178,585,Dense Forest
345,474,708,581,2534,1360,686,Dense Forest
353,485,722,591,2747,1389,680,Dense Forest
352,471,724,587,2676,1451,710,Dense Forest
366,482,749,608,2817,1508,727,Dense Forest
342,467,693,563,2487,1267,623,Dense Forest
355,486,742,625,2492,1284,632,Dense Forest
349,486,750,629,2531,1304,636,Dense Forest
354,472,724,580,2561,1298,635,Dense Forest
353,505,760,664,2347,1220,607,Dense Forest
355,489,746,613,2564,1280,615,Dense Forest
345,477,730,578,2650,1274,607,Dense Forest
345,487,737,610,2505,1245,603,Dense Forest
358,491,741,633,2344,1178,586,Dense Forest
316,503,802,718,2334,1277,648,Dense Forest
319,502,813,719,2417,1305,657,Dense Forest
306,496,796,718,2292,1279,663,Dense Forest
306,499,801,715,2272,1283,661,Dense Forest
313,496,805,725,2381,1269,641,Dense Forest
314,502,812,717,2443,1298,651,Dense Forest
323,498,802,720,2312,1274,647,Dense Forest
315,496,807,724,2299,1249,636,Dense Forest
352,523,808,726,2374,1313,673,Dense Forest
341,518,806,720,2322,1303,669,Dense Forest
345,517,805,729,2318,1318,667,Dense Forest
353,536,818,743,2282,1314,680,Dense Forest
334,520,811,724,2400,1318,666,Dense Forest
351,521,796,717,2263,1293,658,Dense Forest
358,525,810,736,2297,1306,665,Dense Forest
364,535,815,741,2261,1266,656,Dense Forest
260,446,745,669,2533,1318,639,Dense Forest
262,439,745,673,2480,1285,639,Dense Forest
251,447,743,673,2472,1300,636,Dense Forest
255,442,749,670,2446,1270,627,Dense Forest
247,445,751,675,2502,1315,645,Dense Forest
252,446,748,673,2518,1309,643,Dense Forest
367,584,1028,1215,1985,2296,1683,Savana Woodland
294,497,968,1155,2167,2258,1557,Savana Woodland
326,539,979,1168,1963,2199,1593,Savana Woodland
358,572,968,1178,1956,2175,1591,Savana Woodland
306,496,856,1029,1669,1953,1492,Savana Woodland
291,477,838,1032,1645,2006,1508,Savana Woodland
290,483,855,1039,1702,2021,1499,Savana Woodland
279,474,859,1056,1786,2010,1464,Savana Woodland
285,488,865,1047,1659,1932,1478,Savana Woodland
280,487,870,1044,1723,1965,1458,Savana Woodland
322,530,910,1108,1760,2073,1574,Savana Woodland
310,530,935,1121,1781,2068,1578,Savana Woodland
342,565,984,1223,1900,2251,1649,Savana Woodland
313,515,908,1108,1743,2026,1547,Savana Woodland
319,533,944,1161,1832,2076,1577,Savana Woodland
319,545,939,1155,1840,2145,1594,Savana Woodland
356,589,1012,1258,1975,2308,1679,Savana Woodland
329,545,941,1148,1810,2122,1620,Savana Woodland
345,550,921,1122,1767,2167,1655,Savana Woodland
326,549,944,1159,1798,2141,1614,Savana Woodland
347,575,992,1219,1946,2236,1651,Savana Woodland
430,548,755,976,1539,2343,1829,Savana Woodland
410,532,737,936,1588,2276,1763,Savana Woodland
437,538,753,944,1700,2399,1755,Savana Woodland
432,542,752,980,1603,2329,1797,Savana Woodland
355,583,992,1215,1968,2221,1651,Savana Woodland
340,562,990,1208,1980,2217,1607,Savana Woodland
313,527,904,1103,1898,2072,1499,Savana Woodland
310,518,888,1089,1769,2070,1554,Savana Woodland
298,517,900,1093,1742,2052,1537,Savana Woodland
324,527,911,1089,1867,2071,1551,Savana Woodland
326,537,926,1121,1843,2062,1534,Savana Woodland
320,548,934,1136,1758,2105,1555,Savana Woodland
406,611,935,1148,1798,2323,1752,Savana Woodland
411,623,966,1197,1856,2323,1767,Savana Woodland
373,553,907,1133,1928,2411,1770,Savana Woodland
398,601,955,1188,1904,2413,1799,Savana Woodland
388,567,918,1153,1913,2440,1814,Savana Woodland
387,586,936,1169,1933,2397,1750,Savana Woodland
292,482,822,997,1487,1785,1405,Savana Woodland
287,488,837,1010,1521,1733,1374,Savana Woodland
292,503,822,1015,1459,1791,1432,Savana Woodland
336,555,902,1113,1693,1970,1549,Savana Woodland
329,542,990,1157,2055,2212,1583,Savana Woodland
315,520,895,1106,1602,1911,1486,Savana Woodland
287,498,838,1017,1506,1783,1411,Savana Woodland
298,533,884,1090,1661,1819,1418,Savana Woodland
337,583,947,1177,1754,2073,1597,Savana Woodland
298,513,859,1056,1571,1832,1429,Savana Woodland
325,577,1050,1234,2103,2283,1609,Savana Woodland
313,523,888,1086,1627,1888,1447,Savana Woodland
335,568,945,1172,1754,2041,1541,Savana Woodland
361,601,990,1244,1847,2174,1643,Savana Woodland
328,558,1024,1231,2069,2340,1638,Savana Woodland
325,558,973,1155,1910,2096,1560,Savana Woodland
352,579,988,1198,1934,2246,1613,Savana Woodland
320,564,1011,1209,1994,2309,1650,Savana Woodland
355,577,988,1211,1852,2161,1625,Savana Woodland
363,593,1020,1269,2001,2296,1664,Savana Woodland
355,574,991,1209,1933,2200,1583,Savana Woodland
320,542,940,1177,1793,2141,1618,Savana Woodland
333,557,960,1193,1883,2201,1583,Savana Woodland
350,575,1003,1232,1905,2234,1636,Savana Woodland
324,557,962,1186,1836,2155,1622,Savana Woodland
320,552,950,1164,1767,2169,1634,Savana Woodland
335,549,944,1151,1690,2061,1618,Savana Woodland
328,564,1000,1233,1996,2294,1624,Savana Woodland
341,574,1000,1222,1955,2264,1620,Savana Woodland
301,530,985,1166,2133,2234,1587,Savana Woodland
315,553,985,1189,2035,2233,1621,Savana Woodland
312,559,1008,1210,2112,2276,1603,Savana Woodland
302,544,974,1184,1970,2205,1600,Savana Woodland
307,527,956,1151,2011,2247,1572,Savana Woodland
331,567,1029,1256,2014,2224,1620,Savana Woodland
347,559,969,1198,1978,2287,1701,Savana Woodland
374,599,1022,1272,2039,2342,1709,Savana Woodland
349,594,1034,1232,2061,2362,1694,Savana Woodland
355,603,1007,1232,1963,2259,1689,Savana Woodland
342,600,1057,1305,2111,2364,1694,Savana Woodland
350,572,972,1207,1872,2221,1676,Savana Woodland
325,548,912,1118,1815,2052,1592,Savana Woodland
326,549,966,1177,1950,2263,1639,Savana Woodland
331,552,939,1141,1856,2081,1593,Savana Woodland
346,574,980,1202,2074,2309,1645,Savana Woodland
315,533,899,1092,1835,2017,1591,Savana Woodland
320,537,919,1130,1850,2104,1600,Savana Woodland
349,554,944,1152,1923,2224,1653,Savana Woodland
342,543,929,1121,1850,2119,1649,Savana Woodland
340,586,1074,1343,2289,2462,1630,Savana Woodland
334,578,1035,1286,2133,2368,1614,Savana Woodland
337,588,1032,1257,1983,2264,1655,Savana Woodland
349,608,1079,1327,2227,2479,1689,Savana Woodland
337,599,1086,1339,2269,2423,1640,Savana Woodland
357,616,1086,1335,2173,2404,1689,Savana Woodland
314,535,972,1148,2097,2208,1569,Savana Woodland
297,535,936,1124,2037,2057,1506,Savana Woodland
346,563,975,1167,2064,2204,1600,Savana Woodland
298,517,940,1137,1977,2138,1551,Savana Woodland
357,590,1020,1255,1971,2307,1709,Savana Woodland
387,649,1107,1340,2118,2455,1786,Savana Woodland
337,555,974,1213,2014,2266,1642,Savana Woodland
333,578,1003,1251,2044,2285,1624,Savana Woodland
341,583,990,1219,1999,2276,1634,Savana Woodland
344,591,1065,1323,2181,2378,1713,Savana Woodland
298,512,915,1112,1939,2008,1428,Savana Woodland
280,498,890,1084,1888,1951,1403,Savana Woodland
315,539,968,1180,1956,2258,1614,Savana Woodland
322,570,986,1227,1889,2219,1636,Savana Woodland
298,510,905,1106,1854,1965,1429,Savana Woodland
334,569,961,1201,1888,2179,1636,Savana Woodland
322,572,981,1234,2009,2300,1641,Savana Woodland
324,550,949,1172,1824,2159,1654,Savana Woodland
330,537,896,1104,1788,2000,1509,Savana Woodland
310,535,933,1147,1866,2176,1602,Savana Woodland
322,565,957,1176,1864,2140,1600,Savana Woodland
330,575,980,1213,1962,2269,1648,Savana Woodland
351,568,990,1209,2055,2284,1635,Savana Woodland
351,583,1003,1242,2082,2308,1631,Savana Woodland
345,570,996,1249,2120,2307,1623,Savana Woodland
317,548,977,1214,2094,2259,1599,Savana Woodland
406,507,719,900,1350,2066,1798,Savana Woodland
406,518,721,901,1374,2135,1807,Savana Woodland
425,513,716,885,1292,2042,1804,Savana Woodland
414,518,731,913,1416,2129,1792,Savana Woodland
412,520,755,933,1518,2204,1796,Savana Woodland
395,510,775,967,1602,2116,1625,Savana Woodland
411,512,743,907,1560,2099,1622,Savana Woodland
388,507,763,949,1479,2103,1710,Savana Woodland
385,496,736,907,1551,2174,1715,Savana Woodland
388,555,879,1074,1734,2089,1569,Savana Woodland
389,529,814,1012,1628,2098,1666,Savana Woodland
401,565,888,1093,1717,2100,1624,Savana Woodland
345,436,667,766,1462,1789,1364,Savana Woodland
337,444,673,788,1519,1898,1470,Savana Woodland
342,449,682,798,1456,1902,1483,Savana Woodland
344,421,654,752,1552,1945,1419,Savana Woodland
374,472,674,791,1393,1974,1564,Savana Woodland
366,451,658,753,1461,1914,1493,Savana Woodland
378,446,652,742,1462,1860,1483,Savana Woodland
351,426,650,734,1576,1945,1408,Savana Woodland
361,433,632,743,1345,1926,1508,Savana Woodland
364,442,646,751,1445,1907,1444,Savana Woodland
388,463,660,773,1396,1952,1565,Savana Woodland
358,437,637,739,1412,1919,1452,Savana Woodland
299,410,665,775,1443,1906,1415,Savana Woodland
328,449,687,805,1365,1913,1552,Savana Woodland
325,437,676,797,1385,1965,1573,Savana Woodland
315,444,679,798,1391,1994,1611,Savana Woodland
315,440,680,813,1412,2016,1600,Savana Woodland
309,430,660,775,1390,1905,1490,Savana Woodland
229,361,646,756,2202,2305,1431,Savana Woodland
225,358,658,760,2213,2321,1398,Savana Woodland
225,358,662,758,2202,2381,1454,Savana Woodland
221,355,660,749,2244,2261,1341,Savana Woodland
223,362,659,778,2165,2345,1431,Savana Woodland
215,351,651,761,2234,2352,1413,Savana Woodland
228,369,676,773,2194,2356,1491,Savana Woodland
223,352,649,762,2181,2335,1448,Savana Woodland
232,362,655,762,2199,2346,1444,Savana Woodland
209,334,627,709,2126,2188,1298,Savana Woodland
212,342,637,722,2112,2202,1338,Savana Woodland
206,331,626,686,2060,2080,1278,Savana Woodland
486,580,774,956,1395,2217,1902,Savana Woodland
198,334,612,695,2043,2163,1321,Savana Woodland
450,544,720,913,1404,2228,1825,Savana Woodland
430,518,703,873,1401,2224,1756,Savana Woodland
192,321,618,668,2122,2073,1237,Savana Woodland
465,569,744,918,1292,2143,1869,Savana Woodland
212,342,634,698,2080,2163,1322,Savana Woodland
459,552,714,888,1280,2127,1815,Savana Woodland
479,574,771,951,1417,2200,1843,Savana Woodland
458,554,735,951,1545,2322,1819,Savana Woodland
441,525,702,883,1400,2208,1753,Savana Woodland
176,304,601,659,2057,2061,1213,Savana Woodland
198,329,632,690,2120,2137,1280,Savana Woodland
197,327,624,675,2097,2157,1297,Savana Woodland
447,539,699,861,1267,2083,1815,Savana Woodland
436,529,703,892,1412,2244,1777,Savana Woodland
425,510,686,860,1386,2168,1749,Savana Woodland
446,528,704,872,1310,2149,1796,Savana Woodland
247,364,630,709,2152,2262,1487,Savana Woodland
239,358,629,719,1945,2246,1463,Savana Woodland
230,371,650,762,1953,2206,1461,Savana Woodland
224,343,626,723,2032,2258,1416,Savana Woodland
199,331,625,676,2079,2129,1339,Savana Woodland
207,353,640,740,1955,2288,1468,Savana Woodland
216,351,686,776,2193,2237,1383,Savana Woodland
214,345,679,783,2179,2301,1412,Savana Woodland
190,332,627,704,1985,2187,1347,Savana Woodland
180,331,630,722,2146,2133,1274,Savana Woodland
180,331,641,728,2161,2169,1300,Savana Woodland
195,334,637,708,2020,2175,1345,Savana Woodland
190,341,660,757,2204,2204,1353,Savana Woodland
184,333,669,726,2243,2180,1307,Savana Woodland
191,340,656,741,2165,2250,1376,Savana Woodland
185,329,673,711,2259,2174,1279,Savana Woodland
193,334,663,731,2282,2246,1369,Savana Woodland
195,336,663,744,2242,2210,1350,Savana Woodland
180,331,658,734,2195,2172,1299,Savana Woodland
196,344,661,749,2280,2253,1355,Savana Woodland
206,354,685,773,2257,2203,1357,Savana Woodland
199,346,670,764,2221,2277,1416,Savana Woodland
206,354,678,785,2237,2229,1367,Savana Woodland
185,339,661,740,2197,2214,1378,Savana Woodland
205,349,670,757,2234,2304,1401,Savana Woodland
187,336,661,739,2219,2242,1378,Savana Woodland
199,341,667,819,2309,2289,1325,Savana Woodland
184,339,672,788,2345,2175,1291,Savana Woodland
184,326,650,752,2268,2201,1355,Savana Woodland
175,329,643,790,2182,2228,1356,Savana Woodland
241,390,728,845,2291,2367,1449,Savana Woodland
216,359,674,769,2197,2223,1343,Savana Woodland
188,329,653,739,2256,2195,1334,Savana Woodland
179,326,651,797,2232,2285,1342,Savana Woodland
186,333,657,808,2204,2279,1374,Savana Woodland
183,325,656,749,2265,2169,1299,Savana Woodland
190,331,647,761,2267,2212,1305,Savana Woodland
199,341,654,786,2218,2342,1414,Savana Woodland
177,333,657,800,2213,2309,1382,Savana Woodland
182,322,645,756,2215,2197,1301,Savana Woodland
212,338,645,693,2198,2096,1266,Savana Woodland
199,345,650,748,2173,2263,1373,Savana Woodland
211,342,639,729,2081,2182,1347,Savana Woodland
206,336,632,700,2086,2162,1309,Savana Woodland
209,341,644,725,2078,2194,1328,Savana Woodland
220,363,662,755,2053,2324,1510,Savana Woodland
210,360,666,778,2187,2369,1463,Savana Woodland
224,368,677,809,2178,2399,1494,Savana Woodland
208,354,661,764,2180,2226,1355,Savana Woodland
186,332,647,713,2144,2160,1311,Savana Woodland
198,344,647,712,2192,2157,1309,Savana Woodland
179,321,635,708,2159,2145,1282,Savana Woodland
179,319,634,700,2145,2153,1278,Savana Woodland
187,336,642,741,2172,2196,1326,Savana Woodland
219,367,680,812,2237,2463,1512,Savana Woodland
201,349,662,779,2184,2267,1369,Savana Woodland
199,333,650,723,2179,2155,1309,Savana Woodland
193,340,662,738,2173,2201,1329,Savana Woodland
189,331,644,690,2185,2158,1286,Savana Woodland
186,324,647,698,2172,2156,1314,Savana Woodland
184,323,641,669,2218,2079,1245,Savana Woodland
203,345,657,725,2183,2297,1411,Savana Woodland
196,328,646,728,2103,2267,1386,Savana Woodland
196,336,666,723,2208,2206,1349,Savana Woodland
203,340,663,770,2230,2297,1457,Savana Woodland
192,334,664,748,2327,2227,1323,Savana Woodland
186,329,643,719,2297,2177,1303,Savana Woodland
183,325,639,707,2256,2156,1291,Savana Woodland
185,333,657,767,2287,2264,1359,Savana Woodland
180,316,650,724,2298,2227,1327,Savana Woodland
175,301,627,668,2306,2062,1171,Savana Woodland
189,326,636,725,2256,2165,1268,Savana Woodland
378,488,710,887,1644,2289,1697,Savana Woodland
447,542,739,933,1478,2307,1927,Savana Woodland
430,510,721,878,1402,2175,1806,Savana Woodland
404,510,737,916,1618,2189,1727,Savana Woodland
406,507,726,902,1514,2253,1745,Savana Woodland
403,517,731,912,1483,2291,1876,Savana Woodland
391,515,746,938,1582,2314,1814,Savana Woodland
444,538,749,953,1520,2358,1948,Savana Woodland
455,560,808,1019,1615,2444,2022,Savana Woodland
416,534,757,962,1660,2426,1902,Savana Woodland
446,555,766,955,1458,2333,1993,Savana Woodland
384,497,741,933,1589,2341,1841,Savana Woodland
374,493,730,927,1549,2276,1780,Savana Woodland
441,542,739,925,1411,2206,1897,Savana Woodland
410,515,743,937,1567,2327,1853,Savana Woodland
190,335,640,712,2267,2242,1341,Savana Woodland
190,339,658,754,2276,2239,1336,Savana Woodland
191,333,650,740,2199,2139,1256,Savana Woodland
188,330,647,739,2242,2166,1284,Savana Woodland
192,336,675,763,2307,2207,1305,Savana Woodland
188,338,671,775,2263,2165,1268,Savana Woodland
211,359,689,793,2287,2396,1484,Savana Woodland
207,351,662,768,2155,2359,1496,Savana Woodland
194,337,679,743,2355,2336,1434,Savana Woodland
181,330,651,757,2200,2379,1493,Savana Woodland
201,347,664,767,2234,2377,1479,Savana Woodland
203,333,649,746,2240,2307,1415,Savana Woodland
189,320,636,748,2194,2387,1494,Savana Woodland
156,318,660,794,2346,2225,1334,Savana Woodland
186,318,641,678,2298,2188,1317,Savana Woodland
157,313,664,796,2335,2239,1330,Savana Woodland
190,323,633,714,2170,2288,1409,Savana Woodland
136,310,664,806,2343,2256,1323,Savana Woodland
140,310,657,782,2282,2244,1363,Savana Woodland
145,311,660,790,2294,2304,1384,Savana Woodland
142,307,648,794,2252,2318,1399,Savana Woodland
147,301,641,734,2291,2217,1363,Savana Woodland
142,308,654,791,2278,2267,1387,Savana Woodland
165,316,635,741,2255,2182,1291,Savana Woodland
187,335,653,771,2189,2329,1422,Savana Woodland
174,321,651,754,2186,2304,1395,Savana Woodland
183,330,654,765,2187,2297,1387,Savana Woodland
159,315,643,757,2164,2261,1375,Savana Woodland
162,322,635,749,2150,2215,1350,Savana Woodland
164,313,635,741,2160,2208,1334,Savana Woodland
147,301,628,744,2119,2224,1354,Savana Woodland
243,382,675,794,2301,2440,1519,Savana Woodland
238,380,665,773,2255,2448,1535,Savana Woodland
226,371,678,811,2297,2516,1570,Savana Woodland
208,352,655,756,2313,2363,1458,Savana Woodland
222,362,654,748,2362,2373,1422,Savana Woodland
232,376,660,760,2301,2452,1514,Savana Woodland
209,351,654,737,2317,2405,1475,Savana Woodland
226,374,664,776,2256,2467,1527,Savana Woodland
217,366,653,773,2229,2423,1501,Savana Woodland
192,333,626,721,2142,2183,1311,Savana Woodland
195,334,643,719,2225,2214,1332,Savana Woodland
200,333,632,696,2236,2171,1262,Savana Woodland
201,342,638,729,2149,2203,1328,Savana Woodland
197,347,632,729,2165,2254,1352,Savana Woodland
199,336,633,727,2133,2243,1380,Savana Woodland
203,346,640,732,2188,2214,1352,Savana Woodland
196,344,628,729,2132,2233,1363,Savana Woodland
205,345,632,739,2102,2242,1363,Savana Woodland
220,355,659,794,2183,2377,1427,Savana Woodland
224,359,665,784,2205,2338,1422,Savana Woodland
210,346,648,780,2123,2371,1426,Savana Woodland
220,360,667,804,2174,2427,1447,Savana Woodland
215,360,661,797,2096,2430,1496,Savana Woodland
209,362,647,795,2119,2417,1466,Savana Woodland
254,380,645,807,1930,2316,1471,Savana Woodland
266,400,664,853,1963,2581,1627,Savana Woodland
273,403,669,875,1981,2598,1646,Savana Woodland
254,383,641,817,1948,2458,1542,Savana Woodland
255,376,633,798,1981,2422,1510,Savana Woodland
267,400,660,860,2017,2590,1624,Savana Woodland
224,355,627,753,1997,2254,1401,Savana Woodland
223,362,634,755,2028,2261,1396,Savana Woodland
215,341,637,745,2054,2207,1328,Savana Woodland
213,354,635,743,2090,2226,1335,Savana Woodland
184,329,629,755,2068,2254,1393,Savana Woodland
200,332,622,715,2051,2132,1313,Savana Woodland
217,342,631,685,2194,2126,1256,Savana Woodland
222,352,634,714,2119,2209,1335,Savana Woodland
230,348,628,692,2181,2187,1289,Savana Woodland
244,376,660,802,2103,2407,1462,Savana Woodland
228,361,653,792,2033,2407,1445,Savana Woodland
210,342,634,706,2111,2176,1291,Savana Woodland
189,331,618,682,2155,2131,1262,Savana Woodland
214,354,650,771,2105,2311,1398,Savana Woodland
227,367,652,771,2095,2303,1402,Savana Woodland
215,342,639,689,2178,2132,1294,Savana Woodland
222,356,640,753,2073,2285,1365,Savana Woodland
229,366,649,765,2107,2344,1420,Savana Woodland
252,384,670,807,2158,2482,1516,Savana Woodland
235,364,646,750,2106,2301,1417,Savana Woodland
262,363,622,677,2155,2223,1311,Savana Woodland
250,355,615,679,2136,2243,1355,Savana Woodland
261,365,601,659,2139,2203,1289,Savana Woodland
259,356,595,656,2142,2264,1372,Savana Woodland
265,358,608,667,2130,2258,1333,Savana Woodland
258,356,616,668,2167,2195,1293,Savana Woodland
240,398,728,894,2378,2586,1605,Savana Woodland
234,383,725,879,2375,2540,1550,Savana Woodland
238,393,731,878,2349,2558,1577,Savana Woodland
237,388,720,853,2363,2521,1547,Savana Woodland
235,377,708,820,2351,2456,1503,Savana Woodland
244,396,716,843,2338,2446,1492,Savana Woodland
251,395,725,838,2362,2497,1513,Savana Woodland
257,403,735,849,2306,2417,1508,Savana Woodland
243,385,705,824,2322,2453,1468,Savana Woodland
218,343,646,769,2097,2343,1372,Savana Woodland
238,370,661,782,2095,2372,1400,Savana Woodland
234,362,655,786,2084,2385,1421,Savana Woodland
263,390,685,820,2128,2448,1460,Savana Woodland
227,360,671,798,2156,2359,1381,Savana Woodland
230,363,667,794,2075,2368,1398,Savana Woodland
236,368,663,813,2114,2459,1456,Savana Woodland
253,390,684,818,2142,2369,1411,Savana Woodland
232,364,676,799,2141,2370,1382,Savana Woodland
250,389,719,866,2224,2540,1514,Savana Woodland
235,379,696,826,2187,2405,1413,Savana Woodland
264,389,706,840,2218,2497,1473,Savana Woodland
263,400,716,861,2226,2517,1485,Savana Woodland
257,398,735,897,2265,2621,1569,Savana Woodland
