B1,B2,B3,B4,B5,B6,B7,Class
10356,9505,8512,7856,10076,8865,7429,1
10358,9499,8519,7842,10066,8773,7337,1
10348,9502,8503,7861,10006,8859,7449,1
10365,9514,8507,7831,10047,8729,7334,1
10372,9512,8519,7825,10095,8736,7320,1
10348,9505,8515,7890,10167,8982,7503,1
10351,9516,8516,7848,10109,8875,7421,1
10354,9499,8507,7826,10077,8720,7338,1
10382,9504,8503,7838,10080,8770,7337,1
10384,9506,8501,7872,10088,8884,7459,1
10368,9498,8508,7818,10073,8688,7293,1
10461,9657,8717,8027,11147,9730,7987,1
10476,9657,8735,8017,11357,9728,7920,1
10452,9660,8702,8044,10855,9727,8066,1
10457,9659,8702,8026,10998,9734,7986,1
10463,9658,8721,8022,11403,9782,7942,1
10468,9644,8718,7983,11440,9738,7857,1
10477,9640,8728,8014,11264,9752,7969,1
10470,9638,8732,7981,11560,9774,7863,1
10448,9643,8718,7996,11279,9770,7926,1
10464,9624,8719,8027,11443,9804,7950,1
10417,9624,8710,7997,11385,9755,7908,1
10463,9622,8727,7972,11511,9731,7805,1
10396,9565,8712,7932,11517,9600,7666,1
10427,9587,8702,7948,11594,9740,7773,1
10404,9562,8706,7912,11576,9658,7749,1
10429,9582,8710,7920,11591,9629,7671,1
10454,9575,8720,7924,11690,9734,7700,1
10389,9566,8713,7925,11612,9597,7666,1
10409,9576,8721,7932,11659,9722,7739,1
10409,9558,8712,7927,11568,9694,7770,1
10466,9632,8839,8005,12596,10886,8540,1
10446,9625,8844,8022,12856,11163,8584,1
10443,9591,8777,7973,12481,10917,8339,1
10450,9643,8878,8030,12931,11073,8537,1
10447,9630,8834,7976,12701,10746,8358,1
10446,9591,8759,7953,12425,10951,8377,1
10436,9596,8749,7986,12354,11002,8432,1
10420,9578,8738,7954,12216,10928,8400,1
10427,9579,8751,7944,12558,10910,8381,1
10424,9591,8735,7965,12221,11018,8537,1
10599,9808,8974,8202,12502,10414,8278,1
10599,9790,8971,8194,12547,10393,8252,1
10597,9782,8960,8188,12490,10394,8260,1
10585,9812,8991,8199,12556,10396,8243,1
10582,9791,8991,8182,12651,10436,8223,1
10617,9803,8972,8182,12627,10378,8214,1
10583,9786,8968,8179,12609,10424,8234,1
10581,9778,8957,8153,12537,10359,8227,1
10583,9768,8987,8164,12703,10453,8218,1
10583,9752,8990,8169,12659,10436,8205,1
10573,9761,8991,8152,12697,10415,8204,1
10587,9781,9025,8194,12780,10535,8262,1
10461,9621,8531,8041,9485,9516,8626,1
10495,9622,8521,8001,9143,9020,8631,1
10436,9613,8721,8028,11722,10842,8532,1
10451,9601,8739,7974,11934,10540,8275,1
10426,9602,8757,7943,12042,10627,8251,1
10442,9610,8805,8002,12175,10675,8331,1
10582,9776,8913,8174,12041,10441,8386,1
10569,9750,8880,8127,11888,10307,8288,1
10587,9776,8891,8148,11895,10302,8330,1
10593,9782,8931,8169,12078,10459,8361,1
10571,9771,8901,8148,11901,10196,8269,1
10591,9754,8907,8155,11960,10350,8288,1
10551,9770,8897,8145,11947,10236,8258,1
10605,9754,8904,8161,12066,10154,8211,1
10569,9752,8918,8137,12143,10202,8179,1
10570,9750,8892,8120,11990,10085,8119,1
10561,9742,8865,8082,11857,9981,8053,1
10559,9752,8892,8115,11989,10160,8162,1
10552,9757,8896,8114,12056,10243,8179,1
10576,9733,8861,8067,11801,9954,8031,1
10478,9626,8699,8018,10894,10134,8478,1
10478,9612,8660,7909,10573,9657,8216,1
10483,9629,8672,7925,10544,9592,8236,1
10469,9625,8678,7953,10435,9646,8389,1
10476,9618,8690,7947,10938,9971,8321,1
10486,9613,8667,7934,10666,9723,8214,1
10495,9626,8658,7921,10787,9843,8219,1
10469,9609,8657,7913,10461,9531,8225,1
10505,9613,8691,7952,10929,9880,8290,1
10501,9628,8692,7975,11123,10260,8353,1
10485,9617,8718,7998,11244,10402,8446,1
10493,9638,8689,7952,10691,9627,8233,1
10487,9628,8702,7960,10859,9841,8306,1
10482,9644,8733,8013,11068,10073,8382,1
10509,9625,8672,7917,10681,9573,8158,1
10507,9647,8744,8035,11187,10118,8419,1
10480,9600,8506,7976,8945,8256,7411,1
10457,9595,8483,7943,8933,8235,7424,1
10477,9603,8491,7944,8900,8217,7383,1
10437,9595,8472,7919,8942,8222,7396,1
10473,9587,8483,7928,8873,8153,7349,1
10462,9596,8507,7960,8976,8241,7399,1
10435,9600,8470,7900,8820,8070,7295,1
10450,9597,8468,7926,8987,8168,7342,1
10456,9593,8473,7926,8919,8230,7380,1
10427,9599,8664,7888,10663,9589,8082,1
10412,9619,8692,7906,10621,9645,8150,1
10392,9580,8641,7910,10414,9779,8433,1
10413,9586,8674,7851,10814,9401,7868,1
10426,9602,8623,7943,10277,9850,8564,1
10427,9581,8637,7888,10498,9720,8317,1
10426,9599,8666,7951,10610,9612,8125,1
10408,9595,8637,7884,10460,9388,7999,1
10423,9576,8650,7895,11004,9833,8123,1
10433,9601,8659,7876,10647,9556,8078,1
10436,9604,8693,7863,10784,9472,7919,1
10403,9592,8641,7908,10325,9698,8479,1
10441,9593,8623,7923,10272,9682,8443,1
10416,9579,8631,7903,10285,9609,8423,1
10424,9593,8654,7868,10654,9588,8140,1
10401,9560,8610,7876,10326,9420,8139,1
10435,9614,8695,7922,10858,9630,8058,1
10436,9580,8651,7862,10572,9441,8001,1
10437,9582,8619,7921,10216,9744,8519,1
10453,9613,8704,7867,10961,9556,7931,1
10419,9599,8670,7855,10813,9495,7950,1
10435,9612,8689,7876,10953,9565,7945,1
10424,9585,8611,7893,10235,9604,8379,1
10436,9586,8616,7947,10210,9818,8602,1
10424,9583,8632,7920,10235,9709,8489,1
10434,9588,8685,7858,10847,9483,7929,1
10424,9607,8685,7850,10896,9480,7916,1
10417,9608,8726,8025,11220,9864,8112,1
10440,9624,8758,8070,11359,10048,8203,1
10438,9628,8736,8057,11311,9992,8157,1
10434,9616,8752,8076,11330,10067,8226,1
10427,9616,8737,8064,11228,9909,8165,1
10432,9607,8741,8049,11238,10029,8198,1
10411,9617,8747,8047,11156,10004,8236,1
10460,9627,8758,8100,11261,10107,8299,1
10429,9621,8738,8087,11216,10006,8230,1
10408,9622,8739,8061,11132,9948,8244,1
10427,9625,8733,8076,11076,9957,8254,1
10442,9645,8768,8135,11308,10230,8401,1
10414,9548,8318,7709,8131,7874,7568,1
10400,9539,8288,7691,8050,7873,7642,1
10388,9553,8307,7709,8097,7943,7748,1
10437,9554,8302,7688,8017,7853,7612,1
10378,9541,8300,7683,8047,7802,7533,1
10379,9538,8304,7697,8131,7820,7509,1
10392,9533,8325,7716,8232,7978,7566,1
10392,9543,8303,7695,8072,7796,7564,1
10424,9524,8290,7693,8101,7813,7471,1
10397,9551,8326,7732,8279,7921,7487,1
10410,9527,8292,7685,8123,7797,7404,1
10396,9545,8311,7703,8169,7897,7546,1
10390,9579,8614,7903,10602,9735,7838,1
10452,9574,8637,7865,10650,9569,7812,1
10432,9585,8647,7917,10723,9599,7964,1
10423,9588,8674,7943,10842,9611,7963,1
10424,9601,8674,7908,10785,9660,7968,1
10414,9575,8674,7924,10754,9607,7947,1
10416,9590,8657,7910,10749,9590,7934,1
10450,9615,8665,8059,11040,10291,8304,1
10448,9622,8676,8029,10864,10190,8338,1
10444,9610,8645,8060,11285,10555,8379,1
10442,9589,8655,8017,10735,10076,8308,1
10452,9604,8643,8037,10939,10371,8409,1
10446,9615,8677,8054,10929,10466,8427,1
10409,9618,8679,8057,10879,10083,8360,1
10434,9603,8669,8016,10798,10181,8367,1
10410,9606,8675,7985,11992,10392,8369,1
10434,9607,8672,8014,10990,10163,8404,1
10437,9602,8670,8029,10923,10125,8256,1
10431,9614,8691,8069,10786,10121,8433,1
10343,9481,8286,7740,8253,8136,8028,1
10349,9497,8322,7791,8421,8337,8214,1
10359,9501,8312,7802,8436,8405,8294,1
10363,9499,8327,7812,8416,8397,8281,1
10391,9512,8346,7856,8569,8713,8518,1
10387,9521,8343,7861,8612,8848,8573,1
10423,9607,8839,7983,12972,10507,8125,1
10438,9619,8847,7993,12805,10544,8153,1
10434,9609,8840,8018,12816,10688,8234,1
10401,9612,8858,8043,12941,10724,8239,1
10419,9616,8839,7980,12917,10450,8100,1
10416,9603,8857,8016,12922,10558,8169,1
10429,9618,8860,8031,12950,10627,8172,1
10385,9611,8823,7961,13000,10398,8032,1
10397,9616,8843,7963,13128,10437,8027,1
10417,9631,8851,7980,13025,10479,8093,1
10438,9634,8856,8020,12942,10576,8176,1
10425,9619,8864,8029,12956,10628,8169,1
10413,9627,8867,8034,13032,10544,8150,1
10442,9616,8871,8005,13042,10503,8090,1
10423,9618,8855,8029,13148,10624,8121,1
10407,9635,8877,8047,13048,10666,8182,1
10459,9627,8726,7899,11266,9844,7984,1
10455,9626,8714,7916,11470,9991,8033,1
10445,9634,8731,7935,11589,10080,8002,1
10464,9625,8717,7936,11531,10224,8041,1
10461,9618,8717,7912,11302,9873,8006,1
10466,9637,8701,7908,11495,10006,8048,1
10459,9638,8728,7957,11756,10344,8050,1
10457,9632,8710,7929,11074,9858,8068,1
10448,9630,8703,7918,11433,10062,8028,1
10489,9627,8485,7932,8835,8380,8137,1
10475,9601,8456,7878,8723,8264,8039,1
10450,9592,8439,7862,8670,8172,8020,1
10450,9602,8443,7868,8738,8174,7937,1
10460,9611,8462,7902,9012,8329,7970,1
10441,9604,8435,7848,8643,8126,7924,1
10373,9511,8348,7771,8402,8063,7597,1
10374,9514,8306,7706,8160,7678,7452,1
10378,9520,8308,7680,8074,7617,7392,1
10408,9526,8323,7732,8217,7658,7351,1
10357,9503,8311,7726,8210,7757,7448,1
10376,9515,8326,7752,8331,8055,7609,1
10383,9505,8303,7722,8193,7669,7389,1
10367,9512,8310,7724,8167,7690,7412,1
10398,9530,8337,7758,8302,7789,7476,1
10392,9523,8310,7697,8101,7471,7234,1
10400,9529,8329,7731,8252,7669,7355,1
10391,9498,8310,7719,8247,7626,7290,1
10371,9513,8318,7694,8147,7563,7262,1
10386,9499,8313,7722,8207,7611,7280,1
10399,9532,8352,7758,8272,7642,7330,1
10397,9521,8311,7690,8129,7520,7230,1
10383,9528,8335,7726,8246,7619,7292,1
10369,9510,8321,7742,8294,7765,7367,1
10370,9497,8321,7746,8280,7773,7356,1
10354,9511,8314,7691,8241,7678,7339,1
10370,9500,8305,7697,8177,7702,7388,1
10394,9505,8300,7688,8109,7333,7084,1
10381,9511,8306,7703,8151,7465,7185,1
10382,9499,8329,7734,8250,7596,7262,1
10354,9520,8426,8010,8878,8704,8012,1
10356,9520,8412,8007,8879,8692,8022,1
10364,9515,8406,7973,8799,8456,7838,1
10359,9489,8359,7893,8589,8184,7709,1
10369,9498,8362,7912,8648,8238,7738,1
10317,9488,8368,7921,8687,8215,7647,1
10317,9469,8308,7781,8326,7925,7522,1
10314,9468,8279,7720,8198,7777,7401,1
10349,9474,8319,7787,8363,7906,7470,1
10327,9454,8246,7691,7987,7762,7569,1
10330,9484,8295,7745,8070,7894,7677,1
10324,9440,8230,7659,7965,7626,7421,1
10336,9471,8287,7734,8153,8113,7810,1
10339,9477,8293,7757,8099,8082,7858,1
10337,9491,8293,7744,8104,7990,7782,1
10326,9466,8294,7741,8162,8125,7881,1
10320,9481,8298,7754,8209,8104,7865,1
10324,9464,8277,7710,8065,7957,7783,1
10323,9517,8451,7913,9420,9358,8214,1
10333,9544,8496,7976,9940,9692,8122,1
10349,9521,8460,7912,9380,9255,8185,1
10327,9500,8416,7863,9315,9124,8011,1
10326,9506,8411,7868,9369,9329,8066,1
10335,9513,8448,7916,9868,9751,8077,1
10316,9504,8444,7878,9293,9235,8075,1
10305,9487,8415,7876,9493,9350,8002,1
10336,9514,8474,7962,10220,9735,7976,1
10429,9608,8683,7992,11093,10247,8335,1
10440,9608,8671,7983,11101,10143,8219,1
10434,9608,8704,7992,11276,10187,8314,1
10439,9597,8680,7939,11122,10002,8183,1
10419,9586,8698,7925,11186,10102,8257,1
10412,9590,8687,7930,11112,10006,8186,1
10425,9554,8641,7830,11085,9950,7856,1
10422,9577,8703,7900,11462,10072,7886,1
10444,9614,8727,7923,11585,10037,7905,1
10440,9587,8691,7874,11427,9988,7859,1
10469,9594,8722,7951,11519,10004,7915,1
10438,9598,8726,7921,11605,10062,7923,1
10374,9554,8643,8027,12304,10502,7761,1
10354,9554,8615,8036,12148,10571,7774,1
10367,9539,8633,8054,12202,10481,7719,1
10354,9531,8628,8035,12235,10364,7681,1
10412,9547,8625,8040,12158,10420,7701,1
10387,9534,8636,8046,12065,10434,7705,1
10574,9609,8310,7433,9274,6510,5606,0
10552,9584,8353,7442,11121,7479,5941,0
10576,9617,8404,7500,11953,8104,6085,0
10576,9613,8310,7438,9636,6811,5666,0
10554,9603,8419,7498,12356,8081,6132,0
10586,9616,8329,7463,9710,6776,5687,0
10584,9623,8343,7474,10214,6791,5715,0
10582,9607,8389,7464,10982,7152,5818,0
10596,9621,8348,7463,9702,7011,5708,0
10597,9619,8289,7426,8695,6425,5530,0
10592,9619,8383,7468,10448,7047,5800,0
10589,9613,8391,7470,11999,8006,6118,0
10725,9835,8836,8282,7654,5556,5231,0
10719,9844,8837,8232,7618,5555,5243,0
10724,9848,8815,8231,7611,5551,5231,0
10714,9848,8823,8255,7648,5551,5247,0
10714,9848,8827,8228,7628,5561,5238,0
10717,9847,8817,8218,7613,5542,5239,0
10732,9822,8854,8309,7648,5552,5245,0
10715,9843,8832,8253,7637,5562,5241,0
10705,9845,8808,8239,7639,5551,5236,0
10713,9839,8816,8247,7629,5562,5230,0
10719,9847,8849,8290,7643,5557,5234,0
10705,9836,8875,8341,7678,5565,5241,0
10537,9585,8398,7498,11336,7554,5991,0
10543,9567,8345,7456,10962,7495,5997,0
10536,9580,8275,7416,9138,6528,5607,0
10534,9591,8326,7418,10536,6883,5770,0
10543,9572,8234,7385,8391,6101,5463,0
10560,9589,8272,7406,8475,6028,5454,0
10564,9603,8303,7443,8872,6142,5504,0
10556,9591,8323,7464,9795,6669,5708,0
10560,9619,8404,7513,11481,7658,6028,0
10560,9595,8295,7430,8955,6163,5503,0
10535,9588,8281,7397,8794,6107,5441,0
10549,9608,8365,7484,11578,7481,5952,0
10552,9594,8300,7422,9060,6425,5556,0
10572,9625,8278,7432,8957,6361,5593,0
10603,9610,8271,7418,8790,6305,5532,0
10550,9611,8423,7500,11759,7646,5973,0
10579,9612,8368,7475,10796,6927,5791,0
10544,9607,8369,7470,11400,7747,6074,0
10532,9592,8388,7472,12032,7619,5987,0
10564,9632,8435,7537,12246,8135,6139,0
10576,9623,8426,7510,12200,8685,6368,0
10576,9618,8378,7483,11126,7363,5875,0
10238,9298,8141,7251,12293,8014,6127,0
10237,9298,8079,7283,9446,6477,5638,0
10237,9305,8091,7276,10150,7211,5869,0
10229,9284,8134,7267,12222,7779,6099,0
10197,9272,8081,7195,12189,7771,6010,0
10237,9300,8169,7304,11946,7861,6100,0
10234,9272,8120,7217,11760,7867,6148,0
10245,9304,8108,7225,10740,7712,6044,0
10667,9733,8518,7602,11346,8209,6207,0
10682,9755,8476,7581,12194,7842,6092,0
10695,9733,8496,7597,11195,7807,6029,0
10671,9737,8526,7627,11632,8499,6399,0
10682,9738,8490,7613,12019,7481,6051,0
10673,9746,8465,7575,11873,7396,6034,0
10669,9738,8472,7590,11377,7721,6032,0
10513,9557,8247,7385,9898,6987,5684,0
10470,9533,8316,7417,12102,7588,6019,0
10489,9547,8288,7392,11460,7505,5938,0
10509,9537,8246,7383,10166,6538,5606,0
10506,9545,8302,7394,11618,7984,6103,0
10518,9548,8254,7383,9977,6696,5661,0
10499,9535,8242,7371,9257,6680,5641,0
10508,9544,8270,7384,10543,6889,5711,0
10484,9548,8343,7425,12086,7930,6087,0
10498,9540,8211,7385,8727,6112,5467,0
10494,9540,8197,7342,8399,5952,5398,0
10534,9550,8288,7414,10609,7039,5735,0
10501,9520,8324,7429,11770,7794,6103,0
10510,9550,8261,7402,9451,6846,5721,0
10512,9560,8330,7438,11624,8030,6130,0
10489,9537,8236,7378,9631,6480,5609,0
10533,9535,8220,7362,8562,5943,5451,0
10523,9536,8386,7480,12192,8351,6331,0
10481,9538,8371,7423,11865,7826,6103,0
10536,9544,8180,7354,7795,5684,5317,0
10476,9516,8273,7391,10135,6972,5788,0
10518,9539,8213,7399,8974,6237,5511,0
10486,9569,8325,7472,12210,8175,6179,0
10509,9539,8198,7366,8696,6106,5461,0
10483,9543,8373,7433,12184,7912,6167,0
10498,9544,8320,7407,11266,7170,5824,0
10521,9538,8229,7353,10058,6831,5672,0
10516,9565,8265,7391,9654,7243,5848,0
10499,9559,8244,7411,10371,6686,5593,0
10516,9543,8333,7412,10966,7642,6022,0
10522,9564,8233,7394,8571,6434,5540,0
10490,9549,8315,7443,12624,8010,6086,0
10542,9566,8279,7392,9335,6854,5703,0
10498,9560,8265,7413,10980,6892,5759,0
10518,9565,8265,7393,10031,6695,5664,0
10505,9552,8357,7442,12434,8057,6119,0
10486,9564,8286,7395,9560,6940,5727,0
10519,9562,8320,7411,11586,7531,5953,0
10522,9567,8243,7373,8981,6400,5551,0
10489,9559,8302,7412,10423,7272,5895,0
10496,9511,8255,7352,9982,6771,5711,0
10479,9514,8310,7394,11746,7327,5933,0
10467,9525,8231,7364,9205,6523,5618,0
10476,9548,8246,7405,10978,7235,5759,0
10494,9558,8272,7415,11463,7213,5763,0
10496,9538,8303,7447,11792,7359,5896,0
10270,9316,8158,7254,11535,7784,6106,0
10283,9340,8164,7301,11859,7965,6172,0
10331,9382,8086,7286,7660,5630,5264,0
10346,9385,8104,7302,7610,5586,5243,0
10321,9392,8096,7298,7570,5586,5256,0
10332,9379,8107,7299,7616,5613,5267,0
10344,9380,8099,7309,7587,5602,5263,0
10329,9383,8115,7307,7622,5605,5257,0
10343,9387,8120,7310,7633,5609,5260,0
10304,9344,8095,7309,8083,5890,5384,0
10294,9354,8146,7353,8543,6225,5516,0
10356,9391,8119,7310,7626,5592,5249,0
10369,9399,8125,7300,7623,5595,5262,0
10322,9384,8111,7284,7621,5585,5248,0
10336,9384,8099,7291,7587,5578,5241,0
10313,9345,8097,7313,7775,5694,5318,0
10314,9355,8095,7317,7780,5687,5284,0
10321,9380,8098,7291,7630,5604,5250,0
10305,9345,8077,7305,7466,5519,5256,0
10302,9353,8114,7313,8473,5979,5411,0
10285,9346,8124,7275,9660,6650,5650,0
10256,9318,8191,7277,11610,7493,5871,0
10300,9346,8108,7271,9264,6377,5580,0
10325,9362,8116,7314,8375,6009,5366,0
10330,9360,8102,7302,8001,5813,5353,0
10306,9371,8076,7276,7861,5692,5257,0
10303,9367,8122,7301,8721,6100,5475,0
10324,9390,8277,7426,9566,6948,5905,0
10350,9386,8120,7302,7472,5558,5231,0
10369,9380,8098,7295,7482,5548,5236,0
10381,9409,8121,7314,7471,5563,5241,0
10360,9408,8127,7342,7528,5581,5255,0
10368,9393,8104,7314,7461,5553,5235,0
10343,9392,8127,7344,7663,5687,5335,0
10349,9374,8119,7310,7482,5544,5235,0
10357,9384,8113,7310,7465,5545,5226,0
10361,9411,8120,7336,7669,5692,5282,0
10352,9396,8126,7320,7509,5542,5239,0
10360,9404,8099,7323,7470,5522,5226,0
10364,9383,8103,7311,7451,5527,5227,0
10366,9383,8156,7365,8141,5915,5414,0
10367,9404,8165,7357,8161,5901,5397,0
10357,9391,8157,7357,8041,5856,5362,0
10370,9378,8162,7360,8791,6128,5480,0
10343,9387,8145,7345,7650,5673,5314,0
10327,9378,8175,7347,9568,6503,5639,0
10347,9386,8153,7367,7325,5452,5246,0
10299,9359,8164,7326,10152,6782,5749,0
10363,9384,8165,7386,8147,6032,5452,0
10286,9346,8186,7322,11533,7346,5858,0
10279,9351,8225,7339,12022,7680,6082,0
10348,9380,8178,7380,9408,6653,5730,0
10239,9273,8062,7234,9940,6754,5590,0
10276,9297,8140,7273,10741,7226,5789,0
10275,9283,8114,7265,11232,6847,5724,0
10245,9283,8170,7274,11991,7783,6056,0
10290,9296,8140,7283,11377,7938,6045,0
10445,9492,8247,7331,9814,6823,5728,0
10434,9488,8251,7359,11422,7395,5868,0
10482,9514,8263,7420,10827,7229,5822,0
10462,9510,8151,7346,8576,6109,5445,0
10399,9458,8270,7356,11280,7540,6017,0
10412,9477,8213,7328,9529,6907,5796,0
10449,9486,8260,7414,10765,7449,6020,0
10422,9473,8205,7361,9951,6894,5725,0
10405,9439,8251,7345,11649,7682,6030,0
10416,9461,8192,7349,9632,6832,5811,0
10425,9481,8169,7339,8935,6482,5641,0
10447,9479,8232,7363,10213,7210,5911,0
10427,9466,8195,7352,10132,6889,5741,0
10423,9463,8182,7324,9774,6573,5586,0
10443,9477,8266,7380,11855,7841,6052,0
10454,9490,8194,7349,10453,7004,5747,0
10439,9510,8325,7426,11241,7543,6043,0
10433,9492,8237,7372,9088,6395,5650,0
10403,9464,8281,7408,12136,7853,6023,0
10429,9456,8222,7341,10857,7334,5880,0
10425,9451,8274,7387,11023,7413,5958,0
10427,9457,8236,7356,11616,7654,5946,0
10429,9468,8287,7396,11996,7827,6002,0
10419,9442,8259,7349,11497,7513,5935,0
10677,9662,8563,7666,12124,7934,6242,0
10680,9712,8521,7639,10038,6951,5908,0
10760,9794,8567,7721,11506,7247,5954,0
10762,9751,8540,7699,10348,6882,5833,0
10672,9850,8819,8221,7596,5549,5226,0
10689,9822,8795,8235,7572,5551,5225,0
10664,9832,8796,8224,7575,5535,5233,0
10644,9842,8807,8200,7568,5540,5236,0
10667,9825,8803,8205,7568,5548,5236,0
10693,9835,8823,8258,7580,5550,5238,0
10656,9834,8798,8222,7558,5550,5234,0
10659,9840,8808,8202,7569,5537,5228,0
10704,9824,8801,8227,7569,5535,5235,0
10695,9823,8791,8212,7569,5549,5242,0
10706,9832,8803,8208,7564,5533,5227,0
10659,9832,8799,8214,7559,5548,5233,0
10653,9829,8807,8227,7575,5538,5229,0
10663,9837,8802,8224,7587,5542,5234,0
10680,9846,8820,8236,7573,5541,5237,0
10158,9207,8082,7254,10965,7415,5889,0
10232,9265,8197,7380,11632,7631,6056,0
10145,9177,8072,7181,12216,7954,6092,0
10228,9261,8120,7336,10386,7314,5933,0
10224,9275,8153,7372,9974,7059,5766,0
10203,9229,8171,7322,12407,8093,6208,0
10252,9294,8216,7471,9519,6957,5779,0
10182,9226,8125,7266,11079,7408,6005,0
10140,9156,8005,7106,11474,7028,5785,0
10174,9189,7961,7163,8931,6058,5424,0
10220,9268,8129,7330,10559,6589,5667,0
10160,9167,7966,7110,10155,6422,5521,0
10161,9174,7964,7119,10556,6822,5646,0
10151,9173,7987,7120,11630,7236,5838,0
10189,9232,8105,7269,10455,7147,5884,0
10191,9242,8179,7305,12002,7877,6162,0
10193,9221,8024,7160,10197,6966,5795,0
10171,9223,8050,7190,9128,6625,5720,0
10131,9182,8032,7182,9479,6447,5607,0
10158,9211,8040,7146,11103,7314,5791,0
10145,9147,8016,7118,11255,7130,5859,0
10136,9147,7987,7115,10453,6703,5636,0
10165,9199,8036,7183,11544,7374,5767,0
10187,9219,8160,7298,12208,8064,6043,0
10234,9273,8244,7397,12096,7110,5823,0
10234,9292,8193,7400,10605,6505,5636,0
10216,9297,8211,7441,11524,7274,5954,0
10195,9279,8161,7324,11871,7677,6077,0
10214,9279,8102,7286,10836,8071,6190,0
10225,9272,8134,7382,9951,7602,6043,0
10222,9262,8181,7406,11314,7128,5824,0
10217,9261,8081,7211,10351,7095,5852,0
10250,9296,8114,7366,9717,7590,5918,0
10641,9828,8864,8322,7375,5558,5266,0
10672,9816,8841,8317,7359,5554,5272,0
10632,9804,8834,8303,7346,5555,5258,0
10645,9809,8833,8290,7343,5553,5264,0
10649,9831,8844,8319,7356,5554,5278,0
10647,9829,8850,8320,7361,5560,5254,0
10616,9827,8842,8302,7363,5537,5265,0
10627,9820,8845,8302,7344,5569,5259,0
10647,9839,8862,8320,7380,5563,5266,0
10640,9847,8853,8314,7357,5554,5269,0
10644,9819,8843,8313,7341,5569,5273,0
10660,9834,8867,8317,7376,5559,5271,0
10636,9823,8856,8329,7381,5566,5270,0
10648,9829,8856,8327,7371,5560,5268,0
10656,9831,8850,8331,7351,5551,5267,0
10653,9819,8861,8324,7340,5543,5274,0
10260,9307,8168,7380,9503,6869,5771,0
10227,9241,8130,7247,12324,7979,6269,0
10237,9314,8265,7441,10988,7312,5886,0
10197,9228,8126,7225,12177,8651,6376,0
10222,9274,8248,7371,12200,7360,5923,0
10175,9232,8114,7223,12254,8624,6403,0
10223,9266,8175,7310,11229,7440,5945,0
10168,9231,8109,7238,12480,8162,6215,0
10534,9690,8901,8152,12081,9659,7234,0
10533,9701,8959,8092,13417,9141,6996,0
10557,9701,8918,8062,11542,8651,6816,0
10541,9690,8986,8260,12820,9412,7160,0
10351,9399,8265,7358,12119,7622,6022,0
10370,9421,8165,7332,8916,6320,5633,0
10363,9401,8296,7376,11626,7919,6160,0
10357,9420,8184,7330,9739,7311,5936,0
10304,9400,8224,7375,11243,7328,5919,0
10338,9410,8187,7327,9589,6744,5642,0
10357,9392,8229,7336,11921,7767,6069,0
10352,9405,8223,7364,10210,6791,5734,0
10301,9386,8126,7268,9238,6619,5581,0
10303,9398,8115,7256,8972,6282,5515,0
10317,9404,8123,7261,8983,6097,5448,0
10319,9384,8124,7276,9869,6997,5719,0
10305,9394,8176,7311,11646,7598,5933,0
10320,9420,8243,7352,10956,8347,6262,0
10344,9410,8180,7308,10686,6554,5570,0
10372,9399,8159,7297,10044,6945,5653,0
10301,9416,8196,7302,11457,7772,5936,0
10332,9400,8158,7297,9176,6249,5571,0
10341,9424,8063,7248,7331,5514,5248,0
10339,9429,8206,7354,11373,7149,5889,0
10314,9412,8098,7316,7870,5965,5409,0
10344,9420,8138,7272,9214,6523,5600,0
10350,9431,8137,7330,8730,6579,5624,0
10363,9411,8114,7272,8165,6136,5486,0
10356,9425,8151,7318,8700,6780,5740,0
10310,9415,8192,7304,9638,6973,5748,0
10326,9397,8165,7311,9418,6454,5608,0
10334,9434,8193,7379,10063,7028,5887,0
10341,9438,8207,7380,10539,7229,5933,0
10325,9403,8085,7242,8320,5970,5398,0
10349,9440,8291,7419,11806,8609,6446,0
10327,9406,8098,7261,8260,5899,5377,0
10396,9500,8287,7461,9981,6603,5742,0
10430,9504,8334,7503,10619,7151,5888,0
10434,9524,8453,7657,11706,8028,6332,0
10460,9535,8555,7674,11799,7570,6227,0
10414,9509,8358,7540,10130,7510,6149,0
10404,9522,8361,7561,10840,7816,6217,0
10418,9521,8389,7555,11111,7891,6325,0
10418,9522,8325,7544,10113,7674,6146,0
10460,9545,8331,7477,9319,6692,5745,0
10399,9425,8134,7271,9031,6067,5490,0
10457,9533,8385,7577,10911,7780,6184,0
10482,9587,8653,7731,11499,7632,6176,0
10382,9448,8225,7361,10519,7682,6023,0
10378,9429,8238,7345,11731,7195,5859,0
10498,9582,8580,7792,11871,8235,6566,0
10432,9529,8413,7587,11123,7772,6244,0
10442,9535,8379,7530,9409,7267,5990,0
10358,9433,8208,7326,9048,6969,5770,0
10405,9477,8376,7501,11876,7577,6039,0
10381,9485,8405,7504,12184,7738,6085,0
10425,9527,8344,7502,9429,6910,5841,0
10443,9536,8467,7619,10152,6763,5808,0
10468,9607,8652,7838,11943,8294,6579,0
10492,9623,8710,7888,11678,7934,6379,0
10519,9656,8851,7989,12174,8019,6415,0
10519,9651,8820,7982,11791,7793,6319,0
10499,9627,8707,7851,11662,7407,6113,0
10523,9636,8795,7914,11570,7653,6229,0
10411,9506,8350,7499,11455,7568,6078,0
10420,9512,8380,7505,11190,7516,6012,0
10415,9523,8459,7571,12499,8836,6598,0
10438,9538,8434,7585,11122,8228,6402,0
10428,9499,8224,7381,8378,5947,5421,0
